Time,Voltage,Current
6.340085406357993e-06,0.005344154590782545,0.008006827232971666
6.344733650944067e-06,0.0053557941064346914,0.008419958399962645
6.349381895530141e-06,0.005367393249484188,0.008833089464933537
6.3555407896814024e-06,0.005383082311210846,0.0093804853167355
6.361699683832663e-06,0.005398601309719635,0.009927880985757542
6.367858577983925e-06,0.005413783397842542,0.010475276467533106
6.374017472135186e-06,0.0054287605985651605,0.011022671764025816
6.3801763662864474e-06,0.005443963805026632,0.01157006688362947
6.388676630402584e-06,0.005465766340978145,0.012325559872834872
6.397176894518721e-06,0.005487540449074568,0.013081052511245255
6.405677158634859e-06,0.0055087424899619986,0.013836544784859408
6.4141774227509955e-06,0.005529610221451167,0.014592036696487861
6.422677686867132e-06,0.005551162798517459,0.015347528265752895
6.433563651874666e-06,0.005583166702100573,0.01631505715839592
6.444449616882199e-06,0.005614379843540213,0.017282585439731317
6.455335581889733e-06,0.005639486630668017,0.01825011299055469
6.466221546897266e-06,0.005660779815930467,0.019217639855354386
6.4771075119048e-06,0.005688160496388928,0.020185166242311516
6.483766197403108e-06,0.0057104335376728516,0.020776978904046367
6.490424882901415e-06,0.00573130675137333,0.021368791304959504
6.497083568399723e-06,0.005749179413097855,0.021960603409504103
6.503742253898031e-06,0.005765039864272625,0.022552415237836777
6.510400939396339e-06,0.00578246551214287,0.023144226865817574
6.517059624894647e-06,0.00580275052829865,0.02373603832018307
6.523718310392954e-06,0.005822468934635089,0.024327849526116496
6.530376995891262e-06,0.005840915368901037,0.024919660467334792
6.53703568138957e-06,0.0058585253430882556,0.025511471152100697
6.543694366887878e-06,0.005876875243431293,0.026103281613222735
6.552183364027669e-06,0.00590278692957677,0.02685776616560546
6.56067236116746e-06,0.005928273137073031,0.02761225031537631
6.5691613583072506e-06,0.005951564960071126,0.028366734022183537
6.577650355447041e-06,0.005973436579918168,0.029121217300389673
6.586139352586832e-06,0.005997205265157429,0.029875700219071506
6.596014072933495e-06,0.0060333311847874105,0.030753342766499762
6.605888793280158e-06,0.006067645967004376,0.03163098472653996
6.615763513626821e-06,0.006091078439330072,0.03250862590041709
6.625638233973484e-06,0.006107477257501631,0.03338626636732466
6.635512954320147e-06,0.006133610905471404,0.03426390648442472
6.642173130493227e-06,0.006161277219022043,0.03485584596097546
6.648833306666307e-06,0.006186431693561312,0.0354477851263282
6.6554934828393875e-06,0.006206275262228084,0.036039723919154006
6.6621536590124675e-06,0.00622253515817478,0.03663166237550673
6.6688138351855475e-06,0.006241464914567008,0.037223600628822996
6.6754740113586275e-06,0.006265327532119724,0.03781553872668368
6.6821341875317075e-06,0.006288132172538818,0.03840747653908947
6.688794363704788e-06,0.006308643977334938,0.038999414038365356
6.695454539877868e-06,0.006327624943815557,0.039591351239798435
6.702114716050948e-06,0.006347833925085533,0.04018328820163794
6.710413862086549e-06,0.006376997679335167,0.0409208917188058
6.718713008122148e-06,0.006405377141905588,0.04165849480219113
6.727012154157749e-06,0.006430320857245514,0.04239609739260633
6.735311300193349e-06,0.006453004895958431,0.0431336995132126
6.743610446228949e-06,0.00647843285480218,0.04387130126951993
6.753204855701795e-06,0.006519049982798564,0.04472402163968083
6.762799265174641e-06,0.0065571937157649085,0.045576741384668946
6.7723936746474875e-06,0.006581495782070651,0.04642946025658871
6.781988084120334e-06,0.006596777399099474,0.04728217835585937
6.79158249359318e-06,0.006624049273249222,0.04813489613121501
6.798364018785516e-06,0.00665667624309782,0.0487376144603507
6.805145543977852e-06,0.006685973513397614,0.04934033242432101
6.811927069170188e-06,0.006707881238244284,0.04994304993461074
6.818708594362524e-06,0.006724794399679074,0.0505457670415795
6.82549011955486e-06,0.0067455628076886764,0.051148483934461676
6.832271644747196e-06,0.006773478723459014,0.05175120068292177
6.8390531699395325e-06,0.006799825566056905,0.05235391709825573
6.8458346951318686e-06,0.0068226318631158245,0.052956633136879615
6.852616220324205e-06,0.006843060622090946,0.05355934882264744
6.859397745516541e-06,0.006865409330259031,0.054162064246851195
6.8676325478679145e-06,0.006898457287002835,0.054893940976822736
6.8758673502192875e-06,0.006930265249697032,0.05562581722971186
6.884102152570661e-06,0.006956985820373074,0.056357692920651424
6.892336954922035e-06,0.0069803345565564445,0.05708956808446059
6.900571757273408e-06,0.0070075899712669365,0.05782144287564484
6.909906299765365e-06,0.007052914107902375,0.05865105772645725
6.919240842257322e-06,0.007094988139697445,0.05948067191481497
6.928575384749278e-06,0.007120016446115152,0.06031028514086227
6.937909927241235e-06,0.007133861321236334,0.061139897527680884
6.947244469733192e-06,0.007162042973759719,0.06196950962129006
6.955737799662558e-06,0.007219607232574643,0.06272435869264702
6.964231129591924e-06,0.007269358796262226,0.06347920709299336
6.97272445952129e-06,0.007286620269169375,0.06423405428910511
6.981217789450657e-06,0.007282189182020393,0.06498890051099665
6.989711119380023e-06,0.0073023379919165965,0.0657437467519207
6.99656573376759e-06,0.007351468412482798,0.06635295218513526
7.003420348155156e-06,0.007392702331339485,0.06696215711370365
7.010274962542724e-06,0.007416010934320594,0.06757136132065207
7.01712957693029e-06,0.007427165316574114,0.0681805649289397
7.023984191317857e-06,0.007447736482560863,0.06878976840145865
7.03031932520175e-06,0.007481832881659434,0.06935280309571591
7.036654459085642e-06,0.007512546496885375,0.06991583742618647
7.042989592969535e-06,0.007537085374269448,0.07047887133185052
7.049324726853428e-06,0.0075574470335699195,0.07104190485473318
7.05565986073732e-06,0.007580418468271899,0.07160493813990446
7.0630430007868005e-06,0.00761411725582084,0.07226111246237552
7.070426140836281e-06,0.007646225732972467,0.07291728634870627
7.077809280885761e-06,0.007673682267890947,0.07357345973152055
7.085192420935242e-06,0.007698021518750819,0.07422963264233079
7.092575560984722e-06,0.007725374433737164,0.07488580521153809
7.101578394173872e-06,0.007769808080746066,0.07568592681666776
7.110581227363022e-06,0.0078118239634005215,0.07648604776048173
7.119584060552172e-06,0.007841920957210646,0.07728616783583543
7.128586893741322e-06,0.007864163679571656,0.07808628712744947
7.137589726930472e-06,0.007896182489763315,0.0788864060119097
7.146806104288422e-06,0.007960344148769338,0.07970550347935708
7.156022481646373e-06,0.00801702001027954,0.08052460013283567
7.165238859004323e-06,0.008036294987856685,0.08134369532579905
7.174455236362274e-06,0.008030904111185677,0.08216278932931238
7.183671613720224e-06,0.00805623252607357,0.08298188333205243
7.1912778029877605e-06,0.00812541067945699,0.08365787442168499
7.198883992255297e-06,0.008182513545658188,0.08433386479719729
7.206490181522833e-06,0.008202527802159965,0.0850098539187859
7.214096370790368e-06,0.00819749047149998,0.08568584204378062
7.221702560057905e-06,0.00821648892127147,0.08636183022664445
7.228022500592308e-06,0.008264378003970896,0.086923505403916
7.2343424411267115e-06,0.008304975761999955,0.08748518010517164
7.240662381661115e-06,0.008332426401900683,0.08804685420348123
7.246982322195518e-06,0.008350953343010836,0.08860852778876749
7.253302262729921e-06,0.008374859217464281,0.08917020116780609
7.259934051935144e-06,0.008411227364842788,0.08975958943362312
7.266565841140369e-06,0.00844490673518844,0.09034897728492906
7.273197630345592e-06,0.008472978604269654,0.09093836465783785
7.2798294195508165e-06,0.008497264429227047,0.09152775159044782
7.28646120875604e-06,0.008524325848572822,0.09211713822284172
7.294682984758014e-06,0.00856690358744211,0.0928478313560894
7.302904760759988e-06,0.008607479773419413,0.09357852388931044
7.311126536761962e-06,0.008640114599321236,0.09430921569263388
7.319348312763935e-06,0.008667459588850457,0.0950399068210302
7.327570088765909e-06,0.008700757596596331,0.0957705975143112
7.337030613395537e-06,0.008762639544557804,0.09661137883891421
7.346491138025164e-06,0.008819081676410545,0.0974521592948797
7.355951662654793e-06,0.008846762946653985,0.0982929383772951
7.36541218728442e-06,0.008855580680111275,0.09913371629593674
7.374872711914048e-06,0.00888865057192878,0.09997449397526985
7.381637725551881e-06,0.008939732129294775,0.10057571577235051
7.3884027391897135e-06,0.008983893356971362,0.10117693702859394
7.395167752827547e-06,0.009012923509917337,0.10177815756619062
7.40193276646538e-06,0.009031694637052778,0.10237937748880559
7.408697780103213e-06,0.009058161581258939,0.10298059718157848
7.415462793741047e-06,0.00909897703016449,0.10358181678648465
7.422227807378879e-06,0.009136523816994702,0.10418303592333682
7.4289928210167124e-06,0.009166866760516257,0.10478425450631382
7.435757834654546e-06,0.009192340895522233,0.1053854725844974
7.442522848292379e-06,0.009221551472831213,0.10598669034187215
7.450711139151179e-06,0.00926841277801016,0.10671439676835905
7.4588994300099794e-06,0.009312697327560904,0.10744210254789296
7.467087720868779e-06,0.009346979095437136,0.10816980751865396
7.47527601172758e-06,0.009374582826488176,0.10889751175012351
7.48346430258638e-06,0.009409584036458196,0.10962521554308456
7.492715889578308e-06,0.009475902842727812,0.11044741566617722
7.501967476570237e-06,0.009536009748768226,0.11126961488708606
7.511219063562165e-06,0.009564731928707437,0.11209181266126489
7.520470650554093e-06,0.00957277916097099,0.11291400921617703
7.529722237546021e-06,0.009606743828281417,0.11373620555129532
7.5381492580685695e-06,0.009694469145569484,0.11448512251189129
7.5465762785911185e-06,0.009768173020087256,0.11523403852112762
7.555003299113667e-06,0.009785043186751885,0.11598295265567059
7.563430319636215e-06,0.009763892726323942,0.11673186531804747
7.571857340158764e-06,0.009785160065406084,0.11748077823664661
7.578696603575866e-06,0.009859525437480698,0.1180885872466383
7.585535866992967e-06,0.009920133615764049,0.11869639552563319
7.5923751304100695e-06,0.009949803991314177,0.11930420270279893
7.599214393827171e-06,0.009958473536365697,0.11991200899073437
7.606053657244273e-06,0.009983196804330463,0.12051981518546945
7.61240467258116e-06,0.010032148919153272,0.12108423087775287
7.618755687918047e-06,0.010075189867152723,0.12164864606266541
7.6251067032549335e-06,0.010107415887483873,0.12221306063374748
7.631457718591821e-06,0.01013230643443963,0.12277747466490328
7.637808733928707e-06,0.010161724177450093,0.12334188841040078
7.64519743721403e-06,0.010207989847647814,0.1239985210982754
7.652586140499354e-06,0.010251398363656072,0.12465515320341788
7.659974843784678e-06,0.01028658918389369,0.12531178460899206
7.667363547070001e-06,0.010316246288154751,0.12596841537123862
7.674752250355326e-06,0.010351098177608486,0.12662504571947514
7.683708911496817e-06,0.010412221039234892,0.1274210193934681
7.692665572638309e-06,0.010469083095882792,0.12821699219829713
7.701622233779802e-06,0.010505630780826336,0.12901296378589194
7.710578894921293e-06,0.010528741313896028,0.12980893430153503
7.719535556062785e-06,0.010568222701477503,0.13060490438386188
7.728666951699553e-06,0.010659482343062243,0.13141640324302395
7.737798347336323e-06,0.010738444629219801,0.13222790101550372
7.746929742973091e-06,0.01075751524724411,0.1330393966744766
7.756061138609859e-06,0.010736989601937919,0.13385089065375627
7.765192534246629e-06,0.010765052815613352,0.13466238484779466
7.772752923455192e-06,0.010864236790122161,0.135334266929605
7.780313312663755e-06,0.010944400618055905,0.13600614802924074
7.787873701872318e-06,0.010967288112377904,0.13667802732201398
7.795434091080882e-06,0.01095145102699413,0.13734990520545207
7.802994480289445e-06,0.010972249056753092,0.13802178329929754
7.809326393605551e-06,0.011039265450709324,0.13858448958720374
7.815658306921657e-06,0.011094971381817587,0.13914719522441224
7.821990220237765e-06,0.011130213635878183,0.1397099000130466
7.828322133553871e-06,0.011151552062153902,0.14027260409329473
7.834654046869977e-06,0.01118125957337035,0.1408353079434091
7.841322178290702e-06,0.011230253508277999,0.14142789072751494
7.847990309711428e-06,0.01127497148331491,0.14202047296255782
7.854658441132153e-06,0.011310685871942061,0.1426130545457184
7.86132657255288e-06,0.011340304937237922,0.14320563553846258
7.867994703973604e-06,0.01137437283189724,0.14379821616654131
7.876222647364769e-06,0.011430831710145695,0.1445294131664092
7.884450590755933e-06,0.01148400222932322,0.14526060939081217
7.892678534147096e-06,0.011524344768294337,0.14599180463243092
7.90090647753826e-06,0.011556115551955903,0.14672299898076183
7.909134420929425e-06,0.01159736665123845,0.14745419282211716
7.91852850239559e-06,0.011681025701936076,0.14828901794002544
7.927922583861755e-06,0.011756120218561872,0.149123841941128
7.93731666532792e-06,0.011786937425917077,0.14995866405398053
7.946710746794084e-06,0.0117886426999807,0.15079348460177555
7.95610482826025e-06,0.011827279567909077,0.15162830500234215
7.96285087697714e-06,0.011896965430799655,0.1522278039650399
7.96959692569403e-06,0.011956047972034534,0.1528273022111903
7.97634297441092e-06,0.011992191809651498,0.15342679947425575
7.983089023127811e-06,0.012012766499550298,0.1540262959116476
7.989835071844701e-06,0.012044846535493314,0.15462579210472646
7.996581120561591e-06,0.012098418456030435,0.15522528826720786
8.003327169278481e-06,0.012147032719094786,0.15582478382888998
8.010073217995372e-06,0.012184865624386476,0.15642427866333336
8.016819266712262e-06,0.012215396436226267,0.15702377284425048
8.023565315429152e-06,0.012251407383556567,0.1576232666455059
8.031733381220971e-06,0.012311927345661777,0.15834912899366005
8.03990144701279e-06,0.012368575462379905,0.1590749905253654
8.048069512804607e-06,0.012410479081405024,0.15980085100466906
8.056237578596426e-06,0.012442514987678233,0.1605267105344652
8.064405644388245e-06,0.01248530940338699,0.1612525695564951
8.073641511896456e-06,0.012572618874066466,0.16207331922638024
8.082877379404669e-06,0.012650805203040738,0.16289406774930873
8.09211324691288e-06,0.012683370620471979,0.1637148143371029
8.10134911442109e-06,0.012685847168421693,0.16453555932099956
8.110584981929303e-06,0.012725796700850944,0.16535630415165
8.119002673319082e-06,0.012844234847544489,0.16610434273556296
8.12742036470886e-06,0.01294234641362535,0.16685238008048717
8.13583805609864e-06,0.012958490159385327,0.1676004148579996
8.144255747488418e-06,0.012919770398929886,0.16834844764902582
8.152673438878197e-06,0.012942037000179485,0.16909648094384014
8.159505163751564e-06,0.013042175415859725,0.16970357940796024
8.166336888624932e-06,0.013122502576216388,0.17031067691076704
8.173168613498299e-06,0.01315847143149762,0.1709177729229475
8.180000338371666e-06,0.01316431541792873,0.17152486774954545
8.186832063245033e-06,0.01319304845771152,0.17213196252996177
8.193174766423712e-06,0.013256809866838637,0.17269560117387175
8.199517469602391e-06,0.013312093878494524,0.17325923916913535
8.205860172781072e-06,0.013351952293534475,0.17382287636531354
8.21220287595975e-06,0.01338133656411089,0.17438651286798673
8.21854557913843e-06,0.013417097793674837,0.17495014903875475
8.225923322997928e-06,0.013475699356099491,0.17560576254452823
8.233301066857428e-06,0.013530203936659935,0.1762613753246778
8.240678810716927e-06,0.013573063037185862,0.17691698721530458
8.248056554576426e-06,0.013608064542712794,0.1775725982964104
8.255434298435925e-06,0.013650332721482417,0.178228208891898
8.264375172615757e-06,0.01372793955483198,0.17902272409616118
8.273316046795588e-06,0.0137995121155704,0.17981723822294307
8.28225692097542e-06,0.013842670266867252,0.1806117507880795
8.29119779515525e-06,0.013867006246248481,0.1814062619952878
8.300138669335082e-06,0.01391408466559696,0.18220077273616667
8.30925429064431e-06,0.014032686678128514,0.18301081252140236
8.318369911953537e-06,0.014134191055268919,0.1838208509398546
8.327485533262765e-06,0.014152966874965922,0.18463088657666607
8.336601154571992e-06,0.014117010640222527,0.1854409200313611
8.34571677588122e-06,0.01414794627909699,0.1862509539178454
8.353267797169976e-06,0.01427802736229622,0.18692195553447613
8.360818818458732e-06,0.014381910218932537,0.1875929558926766
8.368369839747488e-06,0.014407269583309623,0.18826395386507502
8.375920861036242e-06,0.014379520762706433,0.18893494999687757
8.383471882324998e-06,0.014401819637377966,0.1896059465058684
8.389800412228776e-06,0.014488357485198722,0.19016831128475903
8.396128942132554e-06,0.014559391708730551,0.19073067523662787
8.402457472036332e-06,0.014602440593913912,0.19129303809199036
8.40878600194011e-06,0.014626465439066094,0.1918554000427054
8.415114531843888e-06,0.014661870554880996,0.1924177617419755
8.421780820230946e-06,0.014723297547663217,0.19301013709686812
8.428447108618004e-06,0.014778853451282714,0.19360251177262022
8.435113397005061e-06,0.014822093274907577,0.19419488562946755
8.441779685392119e-06,0.014856984586428479,0.19478725875167077
8.448445973779175e-06,0.014897907512457897,0.19537963144751533
8.45666621670667e-06,0.01496793443164457,0.1961100896682739
8.464886459634163e-06,0.015033439777959456,0.19684054694239175
8.473106702561658e-06,0.015081493257992129,0.19757100298961114
8.481326945489152e-06,0.015117867714079192,0.1983014579320699
8.489547188416647e-06,0.015167039124303505,0.1990319122943013
8.49892383905235e-06,0.01527225930441467,0.1998651255583699
8.508300489688056e-06,0.0153658968226984,0.20069833745429191
8.517677140323759e-06,0.015400114888496685,0.20153154694980213
8.527053790959463e-06,0.015395231095233775,0.20236475447896796
8.536430441595166e-06,0.01543971742041439,0.20319796194218923
8.543170761826064e-06,0.01552782045440626,0.20379690607590673
8.549911082056962e-06,0.015601707783615915,0.20439584931811083
8.55665140228786e-06,0.015644953093729486,0.20499479131425413
8.563391722518757e-06,0.015667390443679263,0.2055937322747775
8.570132042749655e-06,0.015705114265646802,0.2061926729751104
8.576872362980553e-06,0.0157714202743382,0.20679161370017085
8.58361268321145e-06,0.01583109355600687,0.20739055369117737
8.590353003442348e-06,0.01587641415987262,0.2079894927808989
8.597093323673246e-06,0.015912003841528133,0.2085884310676346
8.603833643904144e-06,0.015954826062940297,0.2091873689152138
8.611994581723944e-06,0.016029032082174988,0.20991254104808205
8.620155519543745e-06,0.0160980662410386,0.21063771219409924
8.628316457363546e-06,0.01614757436830372,0.211362882042419
8.636477395183347e-06,0.016183999064962373,0.2120880507296347
8.644638333003147e-06,0.016234579704225816,0.2128132188397796
8.653864298221775e-06,0.0163428957731675,0.21363302364683515
8.663090263440404e-06,0.016439160908358286,0.21445282706236052
8.672316228659031e-06,0.01647550812129972,0.21527262805358835
8.68154219387766e-06,0.016472311230279146,0.21609242705594314
8.690768159096288e-06,0.016518184860370377,0.21691222597304124
8.699176084989423e-06,0.016667144386123933,0.2176593370294416
8.707584010882558e-06,0.016789499862811974,0.21840644656119784
8.715991936775693e-06,0.016805017411932743,0.2191535528398827
8.724399862668828e-06,0.01674900042783878,0.21990065662283767
8.732807788561963e-06,0.01677228957773602,0.22064776115317322
8.739633634858403e-06,0.016897909534459465,0.22125428815138723
8.746459481154843e-06,0.016997748330039197,0.22186081396031423
8.753285327451283e-06,0.017040041023581143,0.22246733789535553
8.760111173747723e-06,0.01704324276108027,0.22307386035239088
8.76693702004416e-06,0.017076028775416363,0.22368038280777844
8.773277733964454e-06,0.017154492724200443,0.2242437984414724
8.779618447884748e-06,0.01722194971499791,0.224807213285726
8.785959161805041e-06,0.01726941516822067,0.22537062714629133
8.792299875725336e-06,0.01730329837252076,0.2259340401601174
8.798640589645629e-06,0.017345402484791883,0.22649745279535036
8.806016734248678e-06,0.017416344230767766,0.22715286978423901
8.813392878851727e-06,0.01748195313984824,0.22780828590393293
8.820769023454777e-06,0.017532473118955227,0.22846370094304216
8.828145168057826e-06,0.01757280143781914,0.22911911500544196
8.835521312660875e-06,0.017622488728979757,0.2297745285102728
8.84445520187664e-06,0.017716628891099706,0.23056835642922197
8.853389091092404e-06,0.017802945284854266,0.23136218306169049
8.862322980308169e-06,0.017852656842642478,0.23215600778581258
8.871256869523932e-06,0.017878102041120725,0.23294983086440416
8.880190758739698e-06,0.017932738901201395,0.23374365344496253
8.889293542198092e-06,0.018078661548542874,0.23455248393932449
8.898396325656487e-06,0.01820267118626928,0.23536131278762074
8.907499109114882e-06,0.01822113524569713,0.23617013818771065
8.916601892573277e-06,0.01816973980723713,0.23697896090457843
8.92570467603167e-06,0.01820348960039242,0.23778778427033284
8.933246074438843e-06,0.01836418776971116,0.2384578734899131
8.940787472846018e-06,0.018491570860235784,0.23912796117724275
8.94832887125319e-06,0.018519527816616144,0.23979804590836118
8.955870269660365e-06,0.018480223693384534,0.24046812837370496
8.963411668067538e-06,0.018504099654957695,0.24113821137810798
8.969738206343913e-06,0.018609924263600863,0.2417003504784572
8.976064744620286e-06,0.018696124650743995,0.24226248857727053
8.98239128289666e-06,0.018746949195824314,0.24282462533471535
8.988717821173035e-06,0.018773718777858717,0.2433867609934201
8.99504435944941e-06,0.018814826775445548,0.2439488963784745
9.001713442637456e-06,0.018888640070561236,0.24454146811942137
9.008382525825501e-06,0.018955005440466133,0.2451340390510998
9.015051609013547e-06,0.019005754259930896,0.2457266089966634
9.021720692201593e-06,0.01904590971426301,0.24631917806308604
9.028389775389638e-06,0.019093686799305454,0.24691174664116144
9.036609642419478e-06,0.019177312535904933,0.24764210677220527
9.044829509449318e-06,0.01925517777507313,0.24837246578461175
9.053049376479157e-06,0.01931091617753511,0.2491028233242031
9.061269243508997e-06,0.019351834877677776,0.2498331795461332
9.069489110538836e-06,0.01940891448354698,0.2505635351148876
9.078854635751446e-06,0.01953577115327554,0.2513956853617297
9.088220160964053e-06,0.01964799698878883,0.25222783398876014
9.097585686176662e-06,0.01968552081064434,0.253059979700512
9.10695121138927e-06,0.019673859678911,0.2538921230429379
9.116316736601879e-06,0.019724118893166498,0.2547242664034098
9.12305090369359e-06,0.01983063871650681,0.25532260967468196
9.1297850707853e-06,0.019919313348939705,0.2559209518798706
9.136519237877013e-06,0.019969650681302076,0.2565192925769595
9.143253404968725e-06,0.019993946476278612,0.257117632029359
9.149987572060437e-06,0.02003728436840424,0.25771597120590634
9.156721739152148e-06,0.0201162475721417,0.2583143104622559
9.163455906243859e-06,0.02018691305087983,0.2589126488522784
9.17019007333557e-06,0.020239696865677725,0.25951098616864554
9.176924240427282e-06,0.020280349609928194,0.2601093225339496
9.183658407518994e-06,0.02032995640935531,0.2607076584007031
9.191814920474496e-06,0.020417766935380666,0.26143237044830936
9.199971433429997e-06,0.020499122044778773,0.2621570813393492
9.208127946385499e-06,0.020556231051743312,0.2628817906890488
9.216284459341002e-06,0.020597082247152176,0.26360649866726593
9.224440972296503e-06,0.020655442898565912,0.26433120599848936
9.233664197586846e-06,0.02078472301455392,0.2651506909975343
9.24288742287719e-06,0.020899039445970713,0.2659701743601854
9.252110648167534e-06,0.020939162034448122,0.2667896548092089
9.261333873457877e-06,0.020930302361087172,0.26760913288412386
9.27055709874822e-06,0.0209821137464572,0.268428610941202
9.278961604509775e-06,0.021161710093012598,0.26917534795082443
9.287366110271327e-06,0.021308396530169027,0.26992208314910027
9.295770616032881e-06,0.021323157897444878,0.2706688144035343
9.304175121794434e-06,0.02124957179889364,0.2714155426494953
9.312579627555988e-06,0.02127380860310657,0.2721622718902164
9.319400901523579e-06,0.021425010386333154,0.27276833508872317
9.32622217549117e-06,0.021544415674610295,0.2733743968693965
9.333043449458763e-06,0.02159301277840453,0.2739804563917305
9.339864723426354e-06,0.021593502198546055,0.27458651414294877
9.346685997393945e-06,0.021630296626227175,0.27519257193800445
9.35302261131064e-06,0.021723417348080698,0.275755569174883
9.359359225227333e-06,0.021803000301105824,0.27631856548232786
9.365695839144027e-06,0.021858053542841205,0.2768815606229074
9.37203245306072e-06,0.021896435219260324,0.2774445547647472
9.378369066977414e-06,0.02194485356476905,0.27800754848152986
9.385742281293403e-06,0.022028052016510147,0.27866264155301246
9.393115495609392e-06,0.022104693640130346,0.2793177336128002
9.40048870992538e-06,0.022162850175893034,0.2799728244027752
9.40786192424137e-06,0.022208512846524586,0.2806279140503549
9.415235138557358e-06,0.022265592357213926,0.28128300306849197
9.424165849090393e-06,0.02237617968040828,0.2820764708917441
9.433096559623428e-06,0.02247717417927131,0.2828699372199801
9.442027270156464e-06,0.02253345355758296,0.2836634012949138
9.450957980689499e-06,0.022560076336077817,0.2844568634378926
9.459888691222534e-06,0.022622281852441306,0.2852503250498975
9.468986792452592e-06,0.02279554009513851,0.2860586597534573
9.478084893682653e-06,0.022942073975372512,0.286866992530937
9.487182994912711e-06,0.022960162202032564,0.2876753211910318
9.49628109614277e-06,0.022893214087455593,0.28848364666490206
9.50537919737283e-06,0.02292976954742465,0.2892919730061739
9.512915660280905e-06,0.02312123633367391,0.28996155707668064
9.520452123188979e-06,0.02327222315802424,0.2906311393399455
9.527988586097051e-06,0.02330267757405524,0.29130071807206825
9.535525049005126e-06,0.023251581205720795,0.2919702941101506
9.5430615119132e-06,0.023276949747350617,0.29263987085229615
9.549384959604813e-06,0.023402101891723204,0.29320167881407994
9.555708407296427e-06,0.023503481241325286,0.2937634855998338
9.56203185498804e-06,0.023562076686679312,0.29432529079960146
9.568355302679653e-06,0.02359157418063229,0.2948870947068998
9.574678750371267e-06,0.023638356738353572,0.2954488983187183
9.581346842009153e-06,0.023724487277959172,0.2960413217208372
9.58801493364704e-06,0.02380159752270883,0.29663374418465627
9.594683025284926e-06,0.023859823040178307,0.2972261654968476
9.601351116922814e-06,0.02390523216747731,0.2978185857868749
9.6080192085607e-06,0.02395982601124813,0.2984110055269932
9.616237719190641e-06,0.024056954933886043,0.2991411702590557
9.624456229820583e-06,0.02414710031478773,0.29987133370160757
9.632674740450525e-06,0.024210513383888577,0.3006014954277053
9.640893251080466e-06,0.024256012476976396,0.3013316556250228
9.649111761710408e-06,0.024320983035688748,0.3020618150958515
9.6584725013075e-06,0.024469389941639053,0.3028934541417346
9.667833240904593e-06,0.024600143723561452,0.3037250913161965
9.677193980501684e-06,0.024640998280704096,0.30455672506184167
9.686554720098776e-06,0.02462264403829839,0.30538835603594
9.695915459695869e-06,0.024678707947560774,0.306219987110427
9.702645603173184e-06,0.02480356790853988,0.30681791046092427
9.709375746650499e-06,0.02490697251653118,0.30741583257136523
9.716105890127814e-06,0.024964384504308823,0.3080137529127078
9.722836033605129e-06,0.024990548581817595,0.3086116718010565
9.729566177082444e-06,0.025039491436175565,0.309209590397662
9.736296320559759e-06,0.025131067352887726,0.30980750912856064
9.743026464037074e-06,0.02521268897234541,0.3104054268612166
9.749756607514389e-06,0.025272916983187343,0.31100334334838864
