No,L,C,fsw,delta_current,delta_voltage,Pl_s1,Pl_s2,Pl_C,Pl_L_Cu
52,0.000255,0.000154,150344,0.20188038685223772,2.713409320140595,3.2104773914399853,3.2104773914399853,0.01175184611784534,0.9756571390732186
53,0.000255,0.000154,156551,0.19784591154888637,2.6968899536248703,3.2769162179923557,3.2769162179923557,0.011293888748034261,0.9762454349013738
54,0.000255,0.000154,162758,0.19418188452709206,2.6864901802030463,3.342200776862831,3.342200776862831,0.010863084849562755,0.9761456577009255
55,0.000255,0.000154,168965,0.19076872690394378,2.6740622115570187,3.4079857505007904,3.4079857505007904,0.010467027705791802,0.9763418742289223
56,0.000255,0.000154,175172,0.18764684690730132,2.664056479010576,3.47282510840071,3.47282510840071,0.010093449422162403,0.9760058593982119
57,0.000255,0.000154,181379,0.18480846279010532,2.588908898616493,3.536304924841363,3.536304924841363,0.009738061675292993,0.9749390688366538
58,0.000255,0.000154,187586,0.1820150667020055,2.6950336650291766,3.6025495726381953,3.6025495726381953,0.009421008952355323,0.9754076872119748
59,0.000255,0.000154,193793,0.17947869622015372,2.6851160668296545,3.667330120926045,3.667330120926045,0.009116819268523,0.9750867603567521
60,0.000255,0.000154,200000,0.1772301753503408,2.6139378981494343,3.729335052345566,3.729335052345566,0.008818472645620409,0.9733344439233291
61,0.000255,0.000109,20000,0.7927318483128337,1.4652792896353715,1.8266461658087028,1.8266461658087028,0.12552792330105716,1.0077773691957235
62,0.000255,0.000109,26206,0.6079825452865889,1.4814582268097582,1.904148607103545,1.904148607103545,0.09622689757495716,1.0005077884698177
63,0.000255,0.000109,32413,0.4977712188119263,1.5638126878797602,1.967787450439709,1.967787450439709,0.07734985302944296,0.9891074542519562
64,0.000255,0.000109,38620,0.4221568297117797,1.6028012834226513,2.035566772224626,2.035566772224626,0.0649320180521914,0.9860621878294684
65,0.000255,0.000109,44827,0.368984489584382,1.6206625566580697,2.0950006854250223,2.0950006854250223,0.055554022588404695,0.9772620115516971
66,0.000255,0.000109,51034,0.3275544719349069,1.6236337175853173,2.162135717209056,2.162135717209056,0.04884482413923995,0.9768407875154435
67,0.000255,0.000109,57241,0.2957643964832445,1.6267584967031057,2.2291525408431365,2.2291525408431365,0.04359414009305936,0.9769285203250667
68,0.000255,0.000109,63448,0.2699016706854865,1.6175794403570285,2.2941394560903583,2.2941394560903583,0.039304898528894745,0.9756089876621392
69,0.000255,0.000109,69655,0.24856611229915448,1.619629266884546,2.3599353921360096,2.3599353921360096,0.03580928891571792,0.975254190591343
70,0.000255,0.000109,75862,0.23094955161125297,1.610612770177319,2.423335318869848,2.423335318869848,0.03282267032083056,0.9731557773294469
71,0.000255,0.000109,82068,0.21579172931383794,1.6037910052062405,2.4890322849108673,2.4890322849108673,0.030348520523610714,0.9730728186925975
72,0.000255,0.000109,88275,0.2031919002820042,1.594698349250523,2.55389992054538,2.55389992054538,0.028203957246526024,0.9724467542831774
73,0.000255,0.000109,94482,0.19189560861550492,1.5849558076249066,2.6190923137399778,2.6190923137399778,0.02634882736479874,0.9721377703428853
74,0.000255,0.000109,100689,0.1820078542888471,1.5752625446292898,2.6840242197374247,2.6840242197374247,0.02471817574462794,0.9716995007562952
75,0.000255,0.000109,106896,0.17326491973855646,1.5682359655583948,2.7489811805109743,2.7489811805109743,0.02327792619256642,0.9713333604428889
76,0.000255,0.000109,113103,0.165482364615206,1.563118261214852,2.813939001289588,2.813939001289588,0.021996224464183086,0.9710111438758717
77,0.000255,0.000109,119310,0.15855930890170736,1.558387715561567,2.877995319654169,2.877995319654169,0.02083519333372871,0.9701177938138436
78,0.000255,0.000109,125517,0.15257077368662694,1.5544381228319815,2.943139648096637,2.943139648096637,0.019804464924235415,0.9700041408293903
79,0.000255,0.000109,131724,0.14666642120697915,1.5472593418127998,3.0109455995341765,3.0109455995341765,0.01890438586550424,0.9716136890287558
80,0.000255,0.000109,137931,0.14200868081413257,1.3927264979065939,3.0645510649146086,3.0645510649146086,0.017917719545659638,0.9642274259472046
81,0.000255,0.000109,144137,0.13723487123641517,1.400294440463537,3.1297002255367703,3.1297002255367703,0.017148394896907438,0.9642778551039272
82,0.000255,0.000109,150344,0.13184687380694216,1.4678484087763628,3.2192806887421286,3.2192806887421286,0.016694671731352625,0.9791108503549751
83,0.000255,0.000109,156551,0.1290096928523502,1.413604129501898,3.2552510342528267,3.2552510342528267,0.015746282334308154,0.9615788790630754
84,0.000255,0.000109,162758,0.12448805459787285,1.4677295456559978,3.346372095469291,3.346372095469291,0.015386166799027356,0.9767783174589724
85,0.000255,0.000109,168965,0.12113092802921253,1.4603208142783235,3.4098243194245583,3.4098243194245583,0.01480423344223337,0.9756318711419962
86,0.000255,0.000109,175172,0.11821641063382883,1.4531851566076164,3.4672038445405913,3.4672038445405913,0.014214354740256889,0.9711322076281116
87,0.000255,0.000109,181379,0.11529073228976136,1.4560448600350515,3.530888329849951,3.530888329849951,0.01371625787852654,0.9702697426206314
88,0.000255,0.000109,187586,0.1129690922995386,1.4109558636068564,3.581452583014033,3.581452583014033,0.013155015339821713,0.9623852039547666
89,0.000255,0.000109,193793,0.11035326118005853,1.4100820795936992,3.6464481841972773,3.6464481841972773,0.01273440857595586,0.9624088286163002
90,0.000255,0.000109,200000,0.10797166665992626,1.4177592088023903,3.7140729835739785,3.7140729835739785,0.012357380441446667,0.9637991992861112
91,0.000255,9.3e-05,20000,0.76132169561636,1.3721515148096755,1.8578899546629908,1.8578899546629908,0.15209286474962283,1.0385173825244478
92,0.000255,9.3e-05,26206,0.5866014482464887,1.3628533319978966,1.9133458179915455,1.9133458179915455,0.11386080721620445,1.0081103087430991
93,0.000255,9.3e-05,32413,0.4959894006424821,1.3426947899783417,1.9009557267639354,1.9009557267639354,0.08465272370716974,0.9229290466898722
94,0.000255,9.3e-05,38620,0.41279327582222575,1.3702770535884925,1.9897830095404976,1.9897830095404976,0.07273741428161058,0.9415993289723193
95,0.000255,9.3e-05,44827,0.3534396768736146,1.424586823931789,2.076074000413315,2.076074000413315,0.06394551814864793,0.9587961590528266
96,0.000255,9.3e-05,51034,0.3116806609206996,1.4380436246898947,2.1421726067351328,2.1421726067351328,0.05619940265348707,0.9580819796484237
97,0.000255,9.3e-05,57241,0.27690633050098873,1.435715282978549,2.22489660377369,2.22489660377369,0.050899799408016866,0.9723322436971286
98,0.000255,9.3e-05,63448,0.24727220482434725,1.2876228434876427,2.3244629800567758,2.3244629800567758,0.04729030043574708,1.0005993682452652
99,0.000255,9.3e-05,69655,0.22763912421629387,1.2834569245937388,2.376488312768258,2.376488312768258,0.0425598230583695,0.9881662072329015
100,0.000255,9.3e-05,75862,0.2103131489387022,1.2922849245999086,2.4384883039922127,2.4384883039922127,0.03895146727774474,0.9846195839396483
101,0.000255,9.3e-05,82068,0.1954586759074453,1.2980301827587315,2.5022413136929607,2.5022413136929607,0.03594782424778916,0.9827455760592961
102,0.000255,9.3e-05,88275,0.18241492766900452,1.2975620786380329,2.569793462775472,2.569793462775472,0.03346851401145777,0.9839328611990507
103,0.000255,9.3e-05,94482,0.1726209510763694,1.2714442897369485,2.6139961596142895,2.6139961596142895,0.03076201206910045,0.9677931019323778
104,0.000255,9.3e-05,100689,0.16084517247357938,1.3011817209100025,2.7104244371206097,2.7104244371206097,0.0295430025836222,0.9903114011805761
105,0.000255,9.3e-05,106896,0.15221603572009115,1.2919317419129859,2.7760109776812287,2.7760109776812287,0.027821489674320233,0.9899647522856606
106,0.000255,9.3e-05,113103,0.14423009806153372,1.3077146414152547,2.847569192092407,2.847569192092407,0.026400010911764672,0.9938153290517656
107,0.000255,9.3e-05,119310,0.1374562732415756,1.310461939472479,2.9112467532197526,2.9112467532197526,0.02498693784564045,0.9921484814594396
108,0.000255,9.3e-05,125517,0.13130744498886834,1.3011515913492064,2.97585463835897,2.97585463835897,0.023730298720077005,0.9911906289585785
109,0.000255,9.3e-05,131724,0.12589482877195013,1.3061990435725888,3.0366990164118097,3.0366990164118097,0.022537212518822826,0.9878402675967065
110,0.000255,9.3e-05,137931,0.12224596293059603,1.2781190237365962,3.0650154245134393,3.0650154245134393,0.021006699772202736,0.9641006054955897
111,0.000255,9.3e-05,144137,0.1162996393630966,1.2883726646095983,3.1624660465666845,3.1624660465666845,0.02052152288949046,0.9841393942173333
112,0.000255,9.3e-05,150344,0.11206667305101706,1.2896583534049717,3.2260601565605596,3.2260601565605596,0.019649340807616066,0.9828442580030439
113,0.000255,9.3e-05,156551,0.10818776388420255,1.2832539719946028,3.289014648036777,3.289014648036777,0.018840009264903982,0.9812259507529194
114,0.000255,9.3e-05,162758,0.10535803547897342,1.2900943045002822,3.3279534873828585,3.3279534873828585,0.017835346988851128,0.9657019110059764
115,0.000255,9.3e-05,168965,0.101940092357894,1.2847439514236112,3.3928219394251484,3.3928219394251484,0.017178644743293614,0.9655823904568922
116,0.000255,9.3e-05,175172,0.09867924197058013,1.2910113363636455,3.460641290585561,3.460641290585561,0.016596846465255465,0.9671182246802555
117,0.000255,9.3e-05,181379,0.09530853353483865,1.2776794025513647,3.5407401920067167,3.5407401920067167,0.016165856596029694,0.9753499940502534
118,0.000255,9.3e-05,187586,0.09258706656655383,1.2802669033541036,3.605026604216046,3.605026604216046,0.015621835545146883,0.9747561419034523
119,0.000255,9.3e-05,193793,0.09003730807350176,1.2903133260664328,3.668588829517815,3.668588829517815,0.01510703091766618,0.9738013431167275
120,0.000255,9.3e-05,200000,0.08765279922837288,1.286724786335344,3.732720764140243,3.732720764140243,0.014629152784109109,0.9731795174572655
121,0.000255,0.000509,20000,2.3199794764220103,9.617188382655241,1.5429752078019217,1.5429752078019217,0.019343143017549774,0.989764450416868
122,0.000255,0.000509,26206,2.0710515766651243,9.713895424156007,1.6293393131116483,1.6293393131116483,0.01515544497659526,0.9646858809279216
123,0.000255,0.000509,32413,1.9193019839454688,9.810700534753302,1.707962846412252,1.707962846412252,0.012511593631340367,0.954192023583856
124,0.000255,0.000509,38620,1.8154990072073804,9.824002941674808,1.7835962498582705,1.7835962498582705,0.010693865549193026,0.9508717158373958
125,0.000255,0.000509,44827,1.752961415472845,10.041301293951841,1.8432112822233817,1.8432112822233817,0.009220262784746632,0.9395243915166416
126,0.000255,0.000509,51034,1.7070704372565035,10.128196148814066,1.9008908959377218,1.9008908959377218,0.00809268292314866,0.930083616377576
127,0.000255,0.000509,57241,1.7100288181161651,10.06284991155189,1.9233977774881512,1.9233977774881512,0.0069563614635531216,0.8980009677123648
128,0.000255,0.000509,63448,1.7056297474715838,10.020751103829548,1.9500886370390016,1.9500886370390016,0.006086628745272797,0.8705399841657665
129,0.000255,0.000509,69655,1.6887394207662239,10.045389910081193,1.9959395726529863,1.9959395726529863,0.0054891100163346595,0.8589760896574562
130,0.000255,0.000509,75862,1.6677872484695753,10.028597092740196,2.0510568820944393,2.0510568820944393,0.005038086025533886,0.8549138537424212
131,0.000255,0.000509,82068,1.6506616169464712,10.175007720223315,2.1053167011879923,2.1053167011879923,0.004651987138988682,0.8509457290228412
132,0.000255,0.000509,88275,1.6478108353564969,10.231149164999126,2.1560114677428066,2.1560114677428066,0.004306303244216196,0.8469462617022069
133,0.000255,0.000509,94482,1.6296934713902924,10.181836241614963,2.216819853108933,2.216819853108933,0.0040438340580933214,0.847983923456472
134,0.000255,0.000509,100689,1.6106819555650667,10.140150333776385,2.2816910536320973,2.2816910536320973,0.003826538488090711,0.8516819901566252
135,0.000255,0.000509,106896,1.5956177605931574,10.102342053612851,2.343497821171603,2.343497821171603,0.0036237683180749443,0.8535539348725237
136,0.000255,0.000509,113103,1.5821223764115304,10.071767350066187,2.4051048232624406,2.4051048232624406,0.0034419322722757943,0.8553677270987672
137,0.000255,0.000509,119310,1.5677432489428673,10.24742545560641,2.470023027262168,2.470023027262168,0.003287162811150134,0.8591300483124694
138,0.000255,0.000509,125517,1.5617493089136447,10.27870909387456,2.528688967484106,2.528688967484106,0.0031312977697894656,0.8599213709428283
139,0.000255,0.000509,131724,1.5485315095824863,10.241610151960964,2.594992012817875,2.594992012817875,0.003007539728448851,0.8643735213383457
140,0.000255,0.000509,137931,1.537711837944179,10.207470939637552,2.658841670861962,2.658841670861962,0.0028887306734390263,0.8673861523743032
141,0.000255,0.000509,144137,1.527167051096826,10.175289992343522,2.7235886247747976,2.7235886247747976,0.0027814242613125716,0.8708261588862722
142,0.000255,0.000509,150344,1.524272329980097,10.148292383679781,2.7756744112850553,2.7756744112850553,0.0026580431177827455,0.8675361886442932
143,0.000255,0.000509,156551,1.531980737261649,10.272791575412366,2.808763730972113,2.808763730972113,0.002510733072297286,0.8547187330824755
144,0.000255,0.000509,162758,1.5384884635379572,10.308612859449354,2.8487931968621165,2.8487931968621165,0.002388170353712112,0.8464321099754726
145,0.000255,0.000509,168965,1.5372529091005989,10.278981949643478,2.898590210934401,2.898590210934401,0.002291151502555412,0.8428169468302961
146,0.000255,0.000509,175172,1.5391120564045204,10.250757872213299,2.942804241851193,2.942804241851193,0.002193040619562892,0.8367160842913006
147,0.000255,0.000509,181379,1.536984787249357,10.22398477182412,2.9948976342687064,2.9948976342687064,0.0021134124676508953,0.8345476213985759
148,0.000255,0.000509,187586,1.5365189318724448,10.30576797958062,3.0440563996087464,3.0440563996087464,0.0020352971779098524,0.8311404338960503
149,0.000255,0.000509,193793,1.5373345608466062,10.349177797029014,3.0908618568841613,3.0908618568841613,0.0019595012745864185,0.8268259965878267
150,0.000255,0.000509,200000,1.5388962263600656,10.320660353701983,3.14050966411388,3.14050966411388,0.0018922202784817732,0.824300230094793
151,0.000255,0.00014,20000,0.8420685265944539,2.315088365402287,1.810506225220439,1.810506225220439,0.0960493230005445,0.9963702065573178
152,0.000255,0.00014,26206,0.6601163570632729,2.345244436851134,1.8756630958173497,1.8756630958173497,0.07272199166581658,0.975985606923026
153,0.000255,0.00014,32413,0.5473371656859486,2.4259854084407197,1.9429093299687035,1.9429093299687035,0.05872145577865504,0.968333903858474
154,0.000255,0.00014,38620,0.4704324299730958,2.4657304182916584,2.0119056605421717,2.0119056605421717,0.0493924050840257,0.9666801035603225
155,0.000255,0.00014,44827,0.4190593440812387,2.4917125041164763,2.079967340246441,2.079967340246441,0.04263687657342476,0.9664191896316066
156,0.000255,0.00014,51034,0.37706354514426976,2.5055028718076926,2.146300410714063,2.146300410714063,0.03747599309665949,0.9653580941779124
157,0.000255,0.00014,57241,0.3441652517625129,2.513887690322319,2.212594996729986,2.212594996729986,0.033440116793776335,0.9649359429282313
158,0.000255,0.00014,63448,0.3177713454251042,2.513512602651257,2.2783325868701274,2.2783325868701274,0.03018231439055299,0.9644533103615478
159,0.000255,0.00014,69655,0.2964783817876894,2.514578439065216,2.340874339764713,2.340874339764713,0.027432323035171388,0.9616411769125243
160,0.000255,0.00014,75862,0.2786417293458049,2.516220879258407,2.4036843548615345,2.4036843548615345,0.025142634408821137,0.9593675276846967
161,0.000255,0.00014,82068,0.26550834663666006,2.514014946794494,2.467764354169056,2.467764354169056,0.023226929965941,0.9584146804001846
162,0.000255,0.00014,88275,0.25194912776101663,2.5108634801892844,2.5348774300308294,2.5348774300308294,0.02163325382033648,0.9597799091828275
163,0.000255,0.00014,94482,0.24031738177975726,2.5069189246342876,2.600359203360517,2.600359203360517,0.020222312912881294,0.9599472043257741
164,0.000255,0.00014,100689,0.23018228040119199,2.5021531166882434,2.6650599244903197,2.6650599244903197,0.018974100248121455,0.9595976077565185
165,0.000255,0.00014,106896,0.2212510295176544,2.4981056867200357,2.7294817264772115,2.7294817264772115,0.017867518706105295,0.9591091910331778
166,0.000255,0.00014,113103,0.21322137045451592,2.4933403044420577,2.7949689182984865,2.7949689182984865,0.016895659821475086,0.9594031509889538
167,0.000255,0.00014,119310,0.20760394790948117,2.4879683597648574,2.858700421036761,2.858700421036761,0.016005035769346455,0.9585829202480693
168,0.000255,0.00014,125517,0.20109334872171067,2.4828550561462794,2.9234859362661383,2.9234859362661383,0.015214056661316767,0.9584584474300542
169,0.000255,0.00014,131724,0.19521833739890382,2.477428721016389,2.987880487926054,2.987880487926054,0.014493890225882837,0.958105882122262
170,0.000255,0.00014,137931,0.18985643893240983,2.4718048948724536,3.0525847174667193,3.0525847174667193,0.01384154161928975,0.9579758127130937
171,0.000255,0.00014,144137,0.1849433129915889,2.466492286899494,3.1174281547082003,3.1174281547082003,0.013246793868384024,0.9579540377212764
172,0.000255,0.00014,150344,0.1804137731561368,2.462311086939464,3.1826913873252147,3.1826913873252147,0.012704321378579768,0.958188494440186
173,0.000255,0.00014,156551,0.17733060289833943,2.4591678724706814,3.2481819314311844,3.2481819314311844,0.01220643611141937,0.9585864616282159
174,0.000255,0.00014,162758,0.17346076047790193,2.4570312104229597,3.3130207711746538,3.3130207711746538,0.011741715865003183,0.9585680415713375
175,0.000255,0.00014,168965,0.17015784547089916,2.337725537018193,3.3723185929887154,3.3723185929887154,0.011274063057159764,0.9554216401664891
176,0.000255,0.00014,175172,0.16656623763895645,2.451392460877673,3.442349950587211,3.442349950587211,0.010908841870000833,0.958356523038406
177,0.000255,0.00014,181379,0.16348233887212565,2.4483082299653733,3.5067554005623034,3.5067554005623034,0.01053364415432086,0.9581221372092293
178,0.000255,0.00014,187586,0.1617458371692697,2.3306019289972943,3.5660133733708053,3.5660133733708053,0.010154025877700645,0.955169898056226
179,0.000255,0.00014,193793,0.15880276975979507,2.442596600974117,3.6352578662365866,3.6352578662365866,0.009853901294215903,0.9575493531053244
180,0.000255,0.00014,200000,0.15646747571632266,2.3288039614202547,3.694544813171177,3.694544813171177,0.00952021766311324,0.9547089556904538
181,0.000255,0.000854,20000,2.664379369147071,6.779653853067286,1.8451302464118766,1.8451302464118766,0.01634071988683603,1.5551396776880662
182,0.000255,0.000854,26206,2.4862221866457848,6.753252223703273,1.9171990311662799,1.9171990311662799,0.01244874664077761,1.4908055128220077
183,0.000255,0.000854,32413,2.374575139817093,6.812694749195924,1.989180337739883,1.989180337739883,0.010086609449372315,1.4556013914310704
184,0.000255,0.000854,38620,2.299246786543097,6.783197806242379,2.0594435342504496,2.0594435342504496,0.008482029803466946,1.4327079156004376
185,0.000255,0.000854,44827,2.3029647145001904,6.806053187339936,2.130492219463411,2.130492219463411,0.007331871647675013,1.440984460040886
186,0.000255,0.000854,51034,2.2480987032543505,6.785670268282293,2.20576480416632,2.20576480416632,0.006487600203354631,1.4320368801017145
187,0.000255,0.000854,57241,2.213785750584136,6.772535185621134,2.27093821785002,2.27093821785002,0.005774131960189859,1.4176423672248237
188,0.000255,0.000854,63448,2.186002758752013,6.759397688722311,2.3364404413791506,2.3364404413791506,0.005202980137330839,1.4063448570566002
189,0.000255,0.000854,69655,2.162389033101567,6.750199494721835,2.402894025582161,2.402894025582161,0.004738123175373793,1.397864945940644
190,0.000255,0.000854,75862,2.1469372883257556,6.741313195699256,2.4722173317144414,2.4722173317144414,0.004359770480056738,1.3956408692954918
191,0.000255,0.000854,82068,2.147837550946157,6.735175826337176,2.5410482544742203,2.5410482544742203,0.004036906163229544,1.39862180139003
192,0.000255,0.000854,88275,2.125331276743753,6.729713168424169,2.6153638334718186,2.6153638334718186,0.0037749663826283667,1.3988831566232471
193,0.000255,0.000854,94482,2.1124993909927845,6.723940677266091,2.680600784973027,2.680600784973027,0.003522684717849951,1.3927668463581249
194,0.000255,0.000854,100689,2.1015774434658026,6.718976429528755,2.745496595121183,2.745496595121183,0.003300941506338036,1.3870955963075926
195,0.000255,0.000854,106896,2.089201841508508,6.779977522674582,2.8141551153384645,2.8141551153384645,0.0031135124419840753,1.384727174423792
196,0.000255,0.000854,113103,2.084074345699678,6.7733107668205035,2.8807649838170226,2.8807649838170226,0.002942319244534045,1.3828683178559273
197,0.000255,0.000854,119310,2.0866304602046863,6.793651245841223,2.9507907144204975,2.9507907144204975,0.002795439645322568,1.3869335139635892
198,0.000255,0.000854,125517,2.0746006504815235,6.7881477672158335,3.022426619814773,3.022426619814773,0.0026656881942303677,1.3871831608575373
199,0.000255,0.000854,131724,2.0678208205771798,6.782238573310391,3.087691431806961,3.087691431806961,0.0025373635496361577,1.3833787193097835
200,0.000255,0.000854,137931,2.0601410248668097,6.777506356379086,3.155328834875274,3.155328834875274,0.0024243525410587697,1.381409208432196
201,0.000255,0.000854,144137,2.0545630127124452,6.773283019526915,3.220590397630345,3.220590397630345,0.002317648772545328,1.3781266869164073
202,0.000255,0.000854,150344,2.052145305973058,6.769089670617996,3.2870392421798167,3.2870392421798167,0.002221426621264864,1.3769934691520866
203,0.000255,0.000854,156551,2.05521601727932,6.765357706508217,3.356745805336958,3.356745805336958,0.002137004885473929,1.380464626500588
204,0.000255,0.000854,162758,2.0471657443877587,6.761917106410771,3.427688992486807,3.427688992486807,0.0020603780265099794,1.3809542091054854
205,0.000255,0.000854,168965,2.0430694157151055,6.758280881302259,3.4927514705495533,3.4927514705495533,0.001982530408276924,1.3780545057266123
