Combination,Capacitance,Total Volume
"parallel:[0.00068, 0.00082, 0.001]",0.0025,0.001099557
"parallel:[4.7e-05, 0.0001, 0.00022, 0.00033]",0.000697,0.0005282588
"parallel:[4.7e-05, 0.0001, 0.00022, 0.00047]",0.0008370000000000001,0.0005910898
"parallel:[4.7e-05, 0.0001, 0.00022, 0.00068]",0.0010470000000000002,0.0006539218000000001
"parallel:[4.7e-05, 0.0001, 0.00022, 0.00082]",0.0011870000000000001,0.0007324618000000001
"parallel:[4.7e-05, 0.0001, 0.00022, 0.001]",0.0013670000000000002,0.0007324618000000001
"parallel:[4.7e-05, 0.0001, 0.00033, 0.00047]",0.0009469999999999999,0.0006350727999999999
"parallel:[4.7e-05, 0.0001, 0.00033, 0.00068]",0.001157,0.0006979047999999999
"parallel:[4.7e-05, 0.0001, 0.00033, 0.00082]",0.001297,0.0007764447999999999
"parallel:[4.7e-05, 0.0001, 0.00033, 0.001]",0.001477,0.0007764447999999999
"parallel:[4.7e-05, 0.0001, 0.00047, 0.00068]",0.001297,0.0007607358
"parallel:[4.7e-05, 0.0001, 0.00047, 0.00082]",0.001437,0.0008392758
"parallel:[4.7e-05, 0.0001, 0.00047, 0.001]",0.001617,0.0008392758
"parallel:[4.7e-05, 0.0001, 0.00068, 0.00082]",0.001647,0.0009021077999999999
"parallel:[4.7e-05, 0.0001, 0.00068, 0.001]",0.001827,0.0009021077999999999
"parallel:[4.7e-05, 0.0001, 0.00082, 0.001]",0.001967,0.0009806478
"parallel:[4.7e-05, 0.00022, 0.00033, 0.00047]",0.001067,0.0006707298
"parallel:[4.7e-05, 0.00022, 0.00033, 0.00068]",0.001277,0.0007335618
"parallel:[4.7e-05, 0.00022, 0.00033, 0.00082]",0.0014169999999999999,0.0008121018
"parallel:[4.7e-05, 0.00022, 0.00033, 0.001]",0.001597,0.0008121018
"parallel:[4.7e-05, 0.00022, 0.00047, 0.00068]",0.001417,0.0007963928
"parallel:[4.7e-05, 0.00022, 0.00047, 0.00082]",0.001557,0.0008749328
"parallel:[4.7e-05, 0.00022, 0.00047, 0.001]",0.001737,0.0008749328
"parallel:[4.7e-05, 0.00022, 0.00068, 0.00082]",0.001767,0.0009377648000000001
"parallel:[4.7e-05, 0.00022, 0.00068, 0.001]",0.001947,0.0009377648000000001
"parallel:[4.7e-05, 0.00022, 0.00082, 0.001]",0.002087,0.0010163048
"parallel:[4.7e-05, 0.00033, 0.00047, 0.00068]",0.0015270000000000001,0.0008403758
"parallel:[4.7e-05, 0.00033, 0.00047, 0.00082]",0.001667,0.0009189158
"parallel:[4.7e-05, 0.00033, 0.00047, 0.001]",0.0018470000000000001,0.0009189158
"parallel:[4.7e-05, 0.00033, 0.00068, 0.00082]",0.001877,0.0009817478
"parallel:[4.7e-05, 0.00033, 0.00068, 0.001]",0.002057,0.0009817478
"parallel:[4.7e-05, 0.00033, 0.00082, 0.001]",0.002197,0.0010602878
"parallel:[4.7e-05, 0.00047, 0.00068, 0.00082]",0.002017,0.0010445788
"parallel:[4.7e-05, 0.00047, 0.00068, 0.001]",0.002197,0.0010445788
"parallel:[4.7e-05, 0.00047, 0.00082, 0.001]",0.002337,0.0011231188
"parallel:[4.7e-05, 0.00068, 0.00082, 0.001]",0.002547,0.0011859508
"parallel:[0.0001, 0.00022, 0.00033, 0.00047]",0.00112,0.000693192
"parallel:[0.0001, 0.00022, 0.00033, 0.00068]",0.00133,0.0007560240000000001
"parallel:[0.0001, 0.00022, 0.00033, 0.00082]",0.00147,0.0008345640000000001
"parallel:[0.0001, 0.00022, 0.00033, 0.001]",0.00165,0.0008345640000000001
"parallel:[0.0001, 0.00022, 0.00047, 0.00068]",0.00147,0.0008188550000000001
"parallel:[0.0001, 0.00022, 0.00047, 0.00082]",0.0016099999999999999,0.000897395
"parallel:[0.0001, 0.00022, 0.00047, 0.001]",0.00179,0.000897395
"parallel:[0.0001, 0.00022, 0.00068, 0.00082]",0.00182,0.0009602270000000001
"parallel:[0.0001, 0.00022, 0.00068, 0.001]",0.002,0.0009602270000000001
"parallel:[0.0001, 0.00022, 0.00082, 0.001]",0.00214,0.0010387670000000001
"parallel:[0.0001, 0.00033, 0.00047, 0.00068]",0.00158,0.0008628379999999999
"parallel:[0.0001, 0.00033, 0.00047, 0.00082]",0.00172,0.0009413779999999999
"parallel:[0.0001, 0.00033, 0.00047, 0.001]",0.0019,0.0009413779999999999
"parallel:[0.0001, 0.00033, 0.00068, 0.00082]",0.00193,0.00100421
"parallel:[0.0001, 0.00033, 0.00068, 0.001]",0.00211,0.00100421
"parallel:[0.0001, 0.00033, 0.00082, 0.001]",0.0022500000000000003,0.00108275
"parallel:[0.0001, 0.00047, 0.00068, 0.00082]",0.00207,0.001067041
"parallel:[0.0001, 0.00047, 0.00068, 0.001]",0.0022500000000000003,0.001067041
"parallel:[0.0001, 0.00047, 0.00082, 0.001]",0.0023899999999999998,0.001145581
"parallel:[0.0001, 0.00068, 0.00082, 0.001]",0.0026,0.001208413
"parallel:[0.00022, 0.00033, 0.00047, 0.00068]",0.0017000000000000001,0.000898495
"parallel:[0.00022, 0.00033, 0.00047, 0.00082]",0.00184,0.000977035
"parallel:[0.00022, 0.00033, 0.00047, 0.001]",0.00202,0.000977035
"parallel:[0.00022, 0.00033, 0.00068, 0.00082]",0.00205,0.001039867
"parallel:[0.00022, 0.00033, 0.00068, 0.001]",0.00223,0.001039867
"parallel:[0.00022, 0.00033, 0.00082, 0.001]",0.00237,0.001118407
"parallel:[0.00022, 0.00047, 0.00068, 0.00082]",0.00219,0.001102698
"parallel:[0.00022, 0.00047, 0.00068, 0.001]",0.00237,0.001102698
"parallel:[0.00022, 0.00047, 0.00082, 0.001]",0.00251,0.001181238
"parallel:[0.00022, 0.00068, 0.00082, 0.001]",0.00272,0.0012440700000000001
"parallel:[0.00033, 0.00047, 0.00068, 0.00082]",0.0023,0.001146681
"parallel:[0.00033, 0.00047, 0.00068, 0.001]",0.00248,0.001146681
"parallel:[0.00033, 0.00047, 0.00082, 0.001]",0.00262,0.001225221
"parallel:[0.00033, 0.00068, 0.00082, 0.001]",0.00283,0.001288053
"parallel:[0.00047, 0.00068, 0.00082, 0.001]",0.00297,0.0013508840000000001
"parallel:[4.7e-05, 0.0001, 0.00022, 0.00033, 0.00047]",0.001167,0.0007795858
"parallel:[4.7e-05, 0.0001, 0.00022, 0.00033, 0.00068]",0.0013770000000000002,0.0008424178000000001
"parallel:[4.7e-05, 0.0001, 0.00022, 0.00033, 0.00082]",0.0015170000000000001,0.0009209578000000001
"parallel:[4.7e-05, 0.0001, 0.00022, 0.00033, 0.001]",0.0016970000000000002,0.0009209578000000001
"parallel:[4.7e-05, 0.0001, 0.00022, 0.00047, 0.00068]",0.0015170000000000001,0.0009052488
"parallel:[4.7e-05, 0.0001, 0.00022, 0.00047, 0.00082]",0.001657,0.0009837888
"parallel:[4.7e-05, 0.0001, 0.00022, 0.00047, 0.001]",0.001837,0.0009837888
"parallel:[4.7e-05, 0.0001, 0.00022, 0.00068, 0.00082]",0.0018670000000000002,0.0010466208000000001
"parallel:[4.7e-05, 0.0001, 0.00022, 0.00068, 0.001]",0.002047,0.0010466208000000001
"parallel:[4.7e-05, 0.0001, 0.00022, 0.00082, 0.001]",0.002187,0.0011251608
"parallel:[4.7e-05, 0.0001, 0.00033, 0.00047, 0.00068]",0.001627,0.0009492317999999999
"parallel:[4.7e-05, 0.0001, 0.00033, 0.00047, 0.00082]",0.001767,0.0010277717999999999
"parallel:[4.7e-05, 0.0001, 0.00033, 0.00047, 0.001]",0.001947,0.0010277717999999999
"parallel:[4.7e-05, 0.0001, 0.00033, 0.00068, 0.00082]",0.001977,0.0010906038
"parallel:[4.7e-05, 0.0001, 0.00033, 0.00068, 0.001]",0.002157,0.0010906038
"parallel:[4.7e-05, 0.0001, 0.00033, 0.00082, 0.001]",0.002297,0.0011691438
"parallel:[4.7e-05, 0.0001, 0.00047, 0.00068, 0.00082]",0.002117,0.0011534348
"parallel:[4.7e-05, 0.0001, 0.00047, 0.00068, 0.001]",0.002297,0.0011534348
"parallel:[4.7e-05, 0.0001, 0.00047, 0.00082, 0.001]",0.002437,0.0012319747999999999
"parallel:[4.7e-05, 0.0001, 0.00068, 0.00082, 0.001]",0.002647,0.0012948068
"parallel:[4.7e-05, 0.00022, 0.00033, 0.00047, 0.00068]",0.001747,0.0009848888
"parallel:[4.7e-05, 0.00022, 0.00033, 0.00047, 0.00082]",0.001887,0.0010634288
"parallel:[4.7e-05, 0.00022, 0.00033, 0.00047, 0.001]",0.0020670000000000003,0.0010634288
"parallel:[4.7e-05, 0.00022, 0.00033, 0.00068, 0.00082]",0.002097,0.0011262608
"parallel:[4.7e-05, 0.00022, 0.00033, 0.00068, 0.001]",0.002277,0.0011262608
"parallel:[4.7e-05, 0.00022, 0.00033, 0.00082, 0.001]",0.002417,0.0012048008
