No,L,C,fsw,delta_current,delta_voltage,Pl_s1,Pl_s2,Pl_C,Pl_L_Cu
2174,0.000955,0.000539,143157,1.6745982935271766,8.62752642978564,2.264392222476662,2.264392222476662,0.0018391448880490985,0.8842979222502825
2175,0.000955,0.000539,152631,1.6696374668304528,8.617902643983404,2.335144376313073,2.335144376313073,0.0017232550239772992,0.882426124628234
2176,0.000955,0.000539,162105,1.6710720774668595,8.62477176232045,2.408448777690011,2.408448777690011,0.0016244514569859522,0.88375608266678
2177,0.000955,0.000539,171578,1.6671443861044912,8.678558578699432,2.4788272922810997,2.4788272922810997,0.0015328540697415003,0.8818782017637036
2178,0.000955,0.000539,181052,1.6622948815850218,8.678320605795353,2.5513172300022684,2.5513172300022684,0.0014533333094897808,0.8813365670638912
2179,0.000955,0.000539,190526,1.6745126284854859,8.69115461674992,2.6204917918036386,2.6204917918036386,0.0013781962840856274,0.8819372077434455
2180,0.000955,0.000539,200000,1.6706913569422606,8.676357855044328,2.6915230760651214,2.6915230760651214,0.0013121362254821245,0.8806581896632248
2181,0.000955,0.000748,20000,-5.09497484638815,32.36832743578963,-0.3689801902819199,-0.3689801902819199,0.0007581710049442659,0.1746423406697311
2182,0.000955,0.000748,29473,-4.905783092310781,32.59454771318871,-0.38731229178708076,-0.38731229178708076,0.0005002611587966153,0.16455344827864016
2183,0.000955,0.000748,38947,-4.69771502197394,32.68401217966971,-0.4107672550355774,-0.4107672550355774,0.0003823551656727938,0.15818124750469587
2184,0.000955,0.000748,48421,-4.501527132428235,32.74269855775847,-0.43567592032347036,-0.43567592032347036,0.0003133911882992584,0.15319904356083855
2185,0.000955,0.000748,57894,-4.559099250745066,32.84729802194472,-0.45182101769361516,-0.45182101769361516,0.00025692692507514635,0.1528688363286289
2186,0.000955,0.000748,67368,-4.445213918473609,32.81847493315736,-0.4748484040943134,-0.4748484040943134,0.00022328192200992208,0.14993470223807084
2187,0.000955,0.000748,76842,-4.3722529234644805,32.90806721703417,-0.4960181240301601,-0.4960181240301601,0.00019635767441310406,0.14746292635911337
2188,0.000955,0.000748,86315,-4.402358136875634,32.89608217711636,-0.5157487508885736,-0.5157487508885736,0.00017436395525717292,0.14841298845705936
2189,0.000955,0.000748,95789,-4.323684373249083,32.92368581095781,-0.5397977295946645,-0.5397977295946645,0.00015929923048857222,0.14723876017637993
2190,0.000955,0.000748,105263,-4.293915854278191,32.884410209159256,-0.559291342171953,-0.559291342171953,0.0001444647397196576,0.14554633053873345
2191,0.000955,0.000748,114736,-4.314612156275112,32.918392153557654,-0.5800931442940204,-0.5800931442940204,0.00013271808388793844,0.14662866591033788
2192,0.000955,0.000748,124210,-4.267512582810752,32.915957378954595,-0.6025653798698971,-0.6025653798698971,0.00012343677724048726,0.14571057421226485
2193,0.000955,0.000748,133684,-4.306493145966617,32.91030351483555,-0.6203900343602847,-0.6203900343602847,0.00011371599788021318,0.146090297205635
2194,0.000955,0.000748,143157,-4.275052361435843,32.934265034644255,-0.6414124344571535,-0.6414124344571535,0.00010640370448820554,0.1451049775937846
2195,0.000955,0.000748,152631,-4.244193850084641,32.937101971375384,-0.662888535552365,-0.662888535552365,0.00010012386461968274,0.14432568135190119
2196,0.000955,0.000748,162105,-4.269771374702867,32.942445312469616,-0.6822439434620259,-0.6822439434620259,9.397633321251629e-05,0.14492645844489177
2197,0.000955,0.000748,171578,-4.241863662618488,32.97180266002563,-0.7038084485077899,-0.7038084485077899,8.908407362416235e-05,0.14427626573736915
2198,0.000955,0.000748,181052,-4.227899284601789,32.97069387529701,-0.723409353710049,-0.723409353710049,8.423020995232131e-05,0.14338698275587222
2199,0.000955,0.000748,190526,-4.235842014215939,32.979088148453414,-0.7456217783108114,-0.7456217783108114,8.043184290619367e-05,0.144416349089369
2200,0.000955,0.000748,200000,-4.213276982715025,32.95055889174164,-0.7670954039087108,-0.7670954039087108,7.682663185547719e-05,0.14388584167418839
2201,0.000955,0.000125,20000,0.26737117565953317,1.7515978833530188,1.7787285540183495,1.7787285540183495,0.10176451276774778,1.2906588491538717
2202,0.000955,0.000125,29473,0.20042444569607562,1.785891826546299,1.8738457995436173,1.8738457995436173,0.0689155881117606,1.2858142759185878
2203,0.000955,0.000125,38947,0.166315889980009,1.8148852809239528,1.9715673807566296,1.9715673807566296,0.052217533141478194,1.2865137784386982
2204,0.000955,0.000125,48421,0.145303685977348,1.8272323899252545,2.0676115360680347,2.0676115360680347,0.04198651491401176,1.2855729359157477
2205,0.000955,0.000125,57894,0.13130515413752883,1.8332927556299334,2.166149251432734,2.166149251432734,0.035188782735052486,1.2879153700848731
2206,0.000955,0.000125,67368,0.12113142449585033,1.8360793392524524,2.262186009324177,2.262186009324177,0.030230755073840754,1.2873044678361363
2207,0.000955,0.000125,76842,0.11343584401208325,1.8829312343757536,2.3588086205269905,2.3588086205269905,0.02650949163520696,1.2874423394117702
2208,0.000955,0.000125,86315,0.10759939149998057,1.8818255425561654,2.4555909668750573,2.4555909668750573,0.023608422634098056,1.287787570408255
2209,0.000955,0.000125,95789,0.10283031163008864,1.9083893048634035,2.5508915321982775,2.5508915321982775,0.021255602060900183,1.2866215391163158
2210,0.000955,0.000125,105263,0.09892092774277851,1.9019489121237174,2.6477944285230204,2.6477944285230204,0.019350961304585308,1.2871134187904216
2211,0.000955,0.000125,114736,0.09574910328891241,1.8941943454347951,2.7442673050153568,2.7442673050153568,0.01775507493866122,1.2871893486432018
2212,0.000955,0.000125,124210,0.09293770135311925,1.887489527158952,2.8405343493731112,2.8405343493731112,0.016399898715542625,1.287069206785676
2213,0.000955,0.000125,133684,0.09064576463598768,1.8390186637748729,2.9367092584972845,2.9367092584972845,0.01523591713745387,1.2868842319593143
2214,0.000955,0.000125,143157,0.08855418592376811,1.875574527442891,3.0326741739593914,3.0326741739593914,0.01422433580311834,1.2865435332057573
2215,0.000955,0.000125,152631,0.08667814119234238,1.8699642963683785,3.1301953752031575,3.1301953752031575,0.013351624359936207,1.2874978919012257
2216,0.000955,0.000125,162105,0.08514548269509137,1.8659930937944404,3.226689529582047,3.226689529582047,0.012572351578263856,1.2875806606007134
2217,0.000955,0.000125,171578,0.08369487423162825,1.8880305210462343,3.3230070485907635,3.3230070485907635,0.011877962180196577,1.2875299679197854
2218,0.000955,0.000125,181052,0.0823994682579978,1.8856683418708178,3.419149912172652,3.419149912172652,0.011254974449882852,1.2873446628235061
2219,0.000955,0.000125,190526,0.08137111278406862,1.859676402434317,3.5143459835184387,3.5143459835184387,0.010688261239044736,1.2864800081461965
2220,0.000955,0.000125,200000,0.08030303331282108,1.8537496048970468,3.610799441280398,3.610799441280398,0.010182691136224593,1.2865562224218103
2221,0.000955,0.000442,20000,0.8798441397905424,19.971712301307193,2.1338364077583014,2.1338364077583014,0.0413973161713754,1.9655529765254889
2222,0.000955,0.000442,29473,0.8244297716651667,19.982878784924758,2.2531082256985964,2.2531082256985964,0.028170949352491332,1.957719553849901
2223,0.000955,0.000442,38947,0.801947286388956,19.897019389387662,2.3686776216617407,2.3686776216617407,0.021312564048163663,1.9519836265693518
2224,0.000955,0.000442,48421,0.7850883005722522,19.88307498341229,2.481675514983781,2.481675514983781,0.01710459925667126,1.9437407165183054
2225,0.000955,0.000442,57894,0.7754471125193138,19.896944395511202,2.6000746548548577,2.6000746548548577,0.01433709616072183,1.9457785639697334
2226,0.000955,0.000442,67368,0.766772492786174,19.854142486200878,2.714720438552862,2.714720438552862,0.012311512065633398,1.942305745888272
2227,0.000955,0.000442,76842,0.7602796957323142,19.93918741397687,2.82926032086322,2.82926032086322,0.010785369382236025,1.939340020708614
2228,0.000955,0.000442,86315,0.7568197488085108,19.858338519635755,2.94584051588878,2.94584051588878,0.009608367520110404,1.939910827381872
2229,0.000955,0.000442,95789,0.7567650432708971,19.851160435551737,3.057802236512181,3.057802236512181,0.008637471601088069,1.9353083827011481
2230,0.000955,0.000442,105263,0.7598926172072912,19.905156143293446,3.173482402471584,3.173482402471584,0.007861152751487912,1.9363210953681491
2231,0.000955,0.000442,114736,0.7575746694701596,19.88190330859234,3.288911373061618,3.288911373061618,0.007211992749071754,1.9357608878919288
2232,0.000955,0.000442,124210,0.7543295518460393,19.847719359048373,3.4036013159621827,3.4036013159621827,0.006658871766150309,1.9341342731205244
2233,0.000955,0.000442,133684,0.7523848590640887,19.909159995574495,3.5207548517826526,3.5207548517826526,0.006193002062439519,1.9355774586974683
2234,0.000955,0.000442,143157,0.7497177284581538,19.85954101712222,3.636316323420046,3.636316323420046,0.005783455062276502,1.9350525878000906
2235,0.000955,0.000442,152631,0.7475383129647007,19.919433504182564,3.7511756013674704,3.7511756013674704,0.005422631379708692,1.9338998010391522
2236,0.000955,0.000442,162105,0.7464172265068577,19.885759352993983,3.867710933096447,3.867710933096447,0.005108514909033301,1.9347071999152925
2237,0.000955,0.000442,171578,0.744711512527788,19.85507389176603,3.98222698538744,3.98222698538744,0.0048240997442048125,1.9333695461243339
2238,0.000955,0.000442,181052,0.7429958117998113,19.911940031893494,4.097916390827844,4.097916390827844,0.004572140334675135,1.9331797865259206
2239,0.000955,0.000442,190526,0.7484950485080599,19.870847133066647,4.211422979569868,4.211422979569868,0.004340713731159283,1.932631396151065
2240,0.000955,0.000442,200000,0.7468566603962884,19.852408537841214,4.3266053543412,4.3266053543412,0.004134623925296623,1.9320369266812787
2241,0.000955,0.000467,20000,1.0772551343305217,16.28105516540747,1.9541426483524886,1.9541426483524886,0.03286714401712017,1.6983044071180333
2242,0.000955,0.000467,29473,1.0154708113538025,16.27564817248622,2.063721481195793,2.063721481195793,0.022371137098384477,1.6879666906750954
2243,0.000955,0.000467,38947,0.9954780235254527,16.187110507955165,2.1686947433602013,2.1686947433602013,0.016910282291659296,1.6813133673955516
2244,0.000955,0.000467,48421,0.9764457745900084,16.16238557496443,2.271092308853666,2.271092308853666,0.013558575544065475,1.6713563132685638
2245,0.000955,0.000467,57894,0.9677933417720701,16.172706047627482,2.3802110713032123,2.3802110713032123,0.011372007825768617,1.6740086422401563
2246,0.000955,0.000467,67368,0.9575750013772598,16.129625840977834,2.4845538895767647,2.4845538895767647,0.00976049279710042,1.6694350217546912
2247,0.000955,0.000467,76842,0.9498535445980338,16.21257230506336,2.58911377769933,2.58911377769933,0.008548763319531883,1.6659518866089498
2248,0.000955,0.000467,86315,0.9474998444664233,16.13066505854129,2.6958968473906006,2.6958968473906006,0.007616372266476423,1.6666822845107294
2249,0.000955,0.000467,95789,0.9472575646004194,16.121209979306947,2.7974471218449626,2.7974471218449626,0.006842285055616192,1.6615963781370926
2250,0.000955,0.000467,105263,0.950047782729338,16.17348141366744,2.903432143675486,2.903432143675486,0.0062279660516602635,1.662697828237772
2251,0.000955,0.000467,114736,0.948659041283067,16.151059546737066,3.008927800579349,3.008927800579349,0.0057132438374325155,1.6622195760676768
2252,0.000955,0.000467,124210,0.944735810871769,16.115701740061223,3.113451530891243,3.113451530891243,0.005273699380212411,1.660084913927103
2253,0.000955,0.000467,133684,0.9433016649384589,16.176337334370327,3.2211412402914075,3.2211412402914075,0.0049063294726976545,1.6619018925925773
2254,0.000955,0.000467,143157,0.9399424504698907,16.127763488788307,3.3267499394764846,3.3267499394764846,0.00458154143302334,1.6610470044314913
2255,0.000955,0.000467,152631,0.9372215175864335,16.18571336326155,3.431601048383414,3.431601048383414,0.004295125949378407,1.6596080265485318
2256,0.000955,0.000467,162105,0.9366478184917365,16.151689354042688,3.538434937366741,3.538434937366741,0.004046838909370151,1.6605963986561558
2257,0.000955,0.000467,171578,0.9344977956516499,16.121892870012676,3.6429180014304707,3.6429180014304707,0.00382093573780611,1.6590075014746393
2258,0.000955,0.000467,181052,0.9322297878295482,16.177172588317962,3.7488861983742785,3.7488861983742785,0.003621632943635708,1.658756856182713
2259,0.000955,0.000467,190526,0.9390668787468174,16.13533572617123,3.8522674247322684,3.8522674247322684,0.0034375000944606624,1.6584568636033754
2260,0.000955,0.000467,200000,0.936993815855953,16.11786130315246,3.9574437069782817,3.9574437069782817,0.0032739895112921754,1.6576160668818318
2261,0.000955,0.000698,20000,-71.65458338347662,28.688380968202544,-0.03030386867687973,-0.03030386867687973,3.48135590302887e-05,0.15970895573359176
2262,0.000955,0.000698,29473,-74.11511442694874,28.929135601688056,-0.029812689530043315,-0.029812689530043315,1.2349827362580431e-05,0.1488132234331213
2263,0.000955,0.000698,38947,-63.928348057061626,29.04982732991727,-0.035286663476708266,-0.035286663476708266,6.993366367847283e-06,0.14044022071755763
2264,0.000955,0.000698,48421,-54.25439371001955,29.122668889906745,-0.04246131174880309,-0.04246131174880309,5.251325880083919e-06,0.13330231291439534
2265,0.000955,0.000698,57894,-60.611816525370386,29.225600969061627,-0.03991047358257205,-0.03991047358257205,3.356365058538906e-06,0.13409433193331488
2266,0.000955,0.000698,67368,-55.4059860145033,29.209454471530538,-0.044870989271670145,-0.044870989271670145,2.902421187449938e-06,0.12991273471741982
2267,0.000955,0.000698,76842,-53.3507717123341,29.308113328244957,-0.047987155414095456,-0.047987155414095456,2.485302086709749e-06,0.12678101933529906
2268,0.000955,0.000698,86315,-54.3478292766979,29.294504672509035,-0.04928087945408001,-0.04928087945408001,2.0700559314529316e-06,0.1280602273693858
2269,0.000955,0.000698,95789,-49.439953933409015,29.33231459628894,-0.05578122652780344,-0.05578122652780344,2.0888841720796467e-06,0.12582362511072
2270,0.000955,0.000698,105263,-50.00333081038434,29.298430514585373,-0.05697190702008151,-0.05697190702008151,1.8068609929280353e-06,0.12465559535792675
2271,0.000955,0.000698,114736,-49.81130546564649,29.32851479085675,-0.05954583433316358,-0.05954583433316358,1.6533638550486065e-06,0.12581449818840734
2272,0.000955,0.000698,124210,-47.7475447318099,29.324987736790987,-0.06388550962586004,-0.06388550962586004,1.608820308967539e-06,0.12424955172140205
2273,0.000955,0.000698,133684,-50.14253795013614,29.328615915112643,-0.06315283391078726,-0.06315283391078726,1.3606337560406176e-06,0.12520025662137238
2274,0.000955,0.000698,143157,-49.3633403114911,29.342716699320242,-0.06589500694823887,-0.06589500694823887,1.2831432561755764e-06,0.12386699468323314
2275,0.000955,0.000698,152631,-48.25455915797359,29.34293896110292,-0.06921600881243542,-0.06921600881243542,1.2355319096215298e-06,0.12270797191451581
2276,0.000955,0.000698,162105,-49.28226248065823,29.351167997878164,-0.07011972867122196,-0.07011972867122196,1.1186908812434934e-06,0.12360008286761728
2277,0.000955,0.000698,171578,-48.60460893451818,29.377213968271487,-0.07292934698659981,-0.07292934698659981,1.0713144852098663e-06,0.12263660924054827
2278,0.000955,0.000698,181052,-48.48856335763257,29.38638188201299,-0.0749222895841169,-0.0749222895841169,1.0075881499781805e-06,0.12165874266395152
2279,0.000955,0.000698,190526,-47.36236607366995,29.397664686868456,-0.0792645031046572,-0.0792645031046572,1.0078544034983112e-06,0.12292339222583251
2280,0.000955,0.000698,200000,-46.5817389987362,29.366229240312347,-0.08251306751640644,-0.08251306751640644,9.817778201724331e-07,0.1220898332219356
2281,0.000955,0.000778,20000,-3.0946427224096515,33.68104356642077,-0.5446306861513738,-0.5446306861513738,0.0015569039324432434,0.2162832315583427
2282,0.000955,0.000778,29473,-2.955421828748912,33.8951746598705,-0.5727558330398618,-0.5727558330398618,0.0010419789290723011,0.20687638390318164
2283,0.000955,0.000778,38947,-2.828058916902615,33.9670200509599,-0.6054032121648387,-0.6054032121648387,0.0007943160606480709,0.20168993398306237
2284,0.000955,0.000778,48421,-2.7111528568614873,34.017570055173266,-0.6393611620629305,-0.6393611620629305,0.0006467407420516335,0.19787706770792335
2285,0.000955,0.000778,57894,-2.736255107306701,34.12111186712304,-0.6652796988154727,-0.6652796988154727,0.0005342830135507976,0.1969978006862567
2286,0.000955,0.000778,67368,-2.6678384052875543,34.08598017315265,-0.6975874205941544,-0.6975874205941544,0.00046249768230318913,0.1947771212626157
2287,0.000955,0.000778,76842,-2.6213221871838916,34.17002254196003,-0.7280703359411158,-0.7280703359411158,0.0004062049355700557,0.1926836497436181
2288,0.000955,0.000778,86315,-2.6395105339799394,34.15896959969694,-0.7573496317415334,-0.7573496317415334,0.0003611079326455983,0.19343006014047462
2289,0.000955,0.000778,95789,-2.5962270175126005,34.181152453186805,-0.7903748111957318,-0.7903748111957318,0.00032807619552489413,0.1927294063090459
2290,0.000955,0.000778,105263,-2.57263178585605,34.13966602632887,-0.8193622529215416,-0.8193622529215416,0.0002978900407564286,0.1910768647835527
2291,0.000955,0.000778,114736,-2.5871905631382157,34.179763926856346,-0.8495845185464569,-0.8495845185464569,0.0002735361847443601,0.19203561392478546
2292,0.000955,0.000778,124210,-2.5598899718980626,34.172781646083,-0.8813927984501924,-0.8813927984501924,0.00025379413046877825,0.19145295565408027
2293,0.000955,0.000778,133684,-2.580505136402232,34.16623397888728,-0.9088879970675818,-0.9088879970675818,0.0002345559274882081,0.19153507583795829
2294,0.000955,0.000778,143157,-2.560648078702555,34.1923627803925,-0.9393588981147858,-0.9393588981147858,0.00021933268988126052,0.19075546579014763
2295,0.000955,0.000778,152631,-2.5420687486282554,34.19498529909785,-0.9702039382977641,-0.9702039382977641,0.00020613950920074774,0.19017702534803155
2296,0.000955,0.000778,162105,-2.5570269665850325,34.19883688454432,-0.9991388678754227,-0.9991388678754227,0.00019372476780736054,0.19060759033083205
2297,0.000955,0.000778,171578,-2.540593405140384,34.22634514979779,-1.0300183504656328,-1.0300183504656328,0.00018339588606730475,0.19013192522956054
2298,0.000955,0.000778,181052,-2.529913292059523,34.22340857388064,-1.0591055198232102,-1.0591055198232102,0.00017353933092541907,0.18929485989638425
2299,0.000955,0.000778,190526,-2.537719073970267,34.230569693729954,-1.0905068039694885,-1.0905068039694885,0.00016537808004457442,0.19024414619068739
2300,0.000955,0.000778,200000,-2.5241817781009206,34.20385289224234,-1.1213899676043733,-1.1213899676043733,0.00015782124693245337,0.18987390008992625
2301,0.000955,0.000506,20000,1.4464191986898345,10.709093774543833,1.631266690152351,1.631266690152351,0.021150439936124168,1.2672370362857905
2302,0.000955,0.000506,29473,1.380071832491092,10.68925048851945,1.723284070170897,1.723284070170897,0.014400654438044185,1.2558857110597632
2303,0.000955,0.000506,38947,1.353973460972959,10.594746679284231,1.809613835950402,1.809613835950402,0.010868238128160214,1.2465390069904798
2304,0.000955,0.000506,48421,1.3303874833322828,10.57002869107534,1.8934238302147772,1.8934238302147772,0.008698617630621259,1.234927834247177
2305,0.000955,0.000506,57894,1.3229440703022657,10.58158935122464,1.9856124644560271,1.9856124644560271,0.007304523974958015,1.2382353433059712
2306,0.000955,0.000506,67368,1.3095746338668708,10.536977222183847,2.071713251047294,2.071713251047294,0.006263586458887323,1.2324444433209547
2307,0.000955,0.000506,76842,1.299264318551567,10.61197793112311,2.1584986822346615,2.1584986822346615,0.005483884635235204,1.228406308375834
2308,0.000955,0.000506,86315,1.2988705616149334,10.536164957203884,2.2476789406712334,2.2476789406712334,0.004886414126478214,1.2294503552513667
2309,0.000955,0.000506,95789,1.2977537505899837,10.522810896292455,2.3309566010188907,2.3309566010188907,0.004384533155138703,1.2240234505550953
2310,0.000955,0.000506,105263,1.299975796521581,10.571554486448338,2.4195146811952712,2.4195146811952712,0.003991673880537637,1.2250985332281485
2311,0.000955,0.000506,114736,1.3003706909064892,10.549477252209325,2.5072599263916864,2.5072599263916864,0.003661273157909706,1.2249248440613323
2312,0.000955,0.000506,124210,1.2951602535697873,10.515053691140615,2.5937226743887276,2.5937226743887276,0.0033779349603259034,1.2222498011020648
2313,0.000955,0.000506,133684,1.2945379409802156,10.572923916610009,2.684254519279081,2.684254519279081,0.0031445367833542303,1.2244472806777877
2314,0.000955,0.000506,143157,1.2893291304354222,10.53304103307515,2.772855492562469,2.772855492562469,0.002937630401828826,1.22373822272539
2315,0.000955,0.000506,152631,1.2860258590895843,10.580391881801322,2.859083582319778,2.859083582319778,0.002751736288925997,1.2214052863192
2316,0.000955,0.000506,162105,1.286442261306875,10.549844592466531,2.9484447036336636,2.9484447036336636,0.002593281983152882,1.2226217324902993
2317,0.000955,0.000506,171578,1.2834435742642365,10.519502170407465,3.0350742814631477,3.0350742814631477,0.0024478198736059887,1.2207963257805923
2318,0.000955,0.000506,181052,1.280022152260082,10.572690063081334,3.123580232265801,3.123580232265801,0.002320463574922701,1.220400028752183
2319,0.000955,0.000506,190526,1.2893744813219874,10.532869076707403,3.2090244888874793,3.2090244888874793,0.00220153266612361,1.2205877595449546
2320,0.000955,0.000506,200000,1.2864708879242952,10.514400764433688,3.296343083750394,3.296343083750394,0.0020964357323247904,1.219450631576243
2321,0.000955,0.00045,20000,0.9405681513425465,18.81196993340724,2.0792935784042283,2.0792935784042283,0.038611558263486535,1.8825052604226336
2322,0.000955,0.00045,29473,0.8833282161061315,18.805364720006814,2.195632867424176,2.195632867424176,0.026277164188368847,1.873860943630144
2323,0.000955,0.00045,38947,0.8616349113156679,18.722036309255646,2.3079625794148173,2.3079625794148173,0.01987457859401563,1.867752287866407
2324,0.000955,0.00045,48421,0.8441343277421726,18.702204590325014,2.4177161417768747,2.4177161417768747,0.01594585317303282,1.8589078977608424
2325,0.000955,0.00045,57894,0.8348225283310852,18.714122321928485,2.533313397016498,2.533313397016498,0.013368425737263722,1.8611540370517101
2326,0.000955,0.00045,67368,0.825687918121117,18.670840777625276,2.6448162529737753,2.6448162529737753,0.011477947685879255,1.857305146138263
2327,0.000955,0.00045,76842,0.818832039016583,18.75549715380728,2.756317608782409,2.756317608782409,0.01005447170862,1.8541611217355327
2328,0.000955,0.00045,86315,0.8157156630355853,18.672986802135295,2.8699241801047766,2.8699241801047766,0.008957424422182997,1.854776592889111
2329,0.000955,0.00045,95789,0.8156312756315875,18.664882170539105,2.978700036386596,2.978700036386596,0.008050674914354213,1.8499948764407992
2330,0.000955,0.00045,105263,0.8186523852234001,18.71896847141867,3.0914377852977593,3.0914377852977593,0.007327330384827829,1.8510461775560134
2331,0.000955,0.00045,114736,0.816617103000731,18.696602735599882,3.2038460244843905,3.2038460244843905,0.006722096889416758,1.85049987496328
2332,0.000955,0.00045,124210,0.8131655662118976,18.661591087349283,3.315438294411288,3.315438294411288,0.0062060550612602905,1.8486987881645052
2333,0.000955,0.00045,133684,0.8113825801036626,18.722799279698414,3.4297282799851176,3.4297282799851176,0.0057724399708039865,1.8502708348385366
2334,0.000955,0.00045,143157,0.8085070978252842,18.67361515061162,3.542263515177103,3.542263515177103,0.005390586952857458,1.8496379544975368
2335,0.000955,0.00045,152631,0.8061638181276707,18.73314877331713,3.6540766647971066,3.6540766647971066,0.005054064858014522,1.8483872842866784
2336,0.000955,0.00045,162105,0.8052114985391656,18.699006400960805,3.767669826000052,3.767669826000052,0.0047614856447797,1.8492542445224958
2337,0.000955,0.00045,171578,0.8033707006482628,18.668542963492325,3.879130361171195,3.879130361171195,0.004496174102543137,1.8478282850773786
2338,0.000955,0.00045,181052,0.8014907783525352,18.72483773460189,3.9918687714807177,3.9918687714807177,0.004261435839913072,1.847622560408019
2339,0.000955,0.00045,190526,0.8074015168625216,18.68335757489388,4.102286855491459,4.102286855491459,0.004045437702226697,1.8471446482553397
2340,0.000955,0.00045,200000,0.8056310977073473,18.66528657954699,4.214426665376817,4.214426665376817,0.003853261371062586,1.846469293629748
2341,0.000955,0.000618,20000,4.014336027455088,18.840608487258677,0.6179222911042596,0.6179222911042596,0.0025134139253326104,0.36277345182668697
2342,0.000955,0.000618,29473,3.869157405632909,19.075349177951615,0.6542814856377198,0.6542814856377198,0.001708571461060638,0.35115126630532917
2343,0.000955,0.000618,38947,3.7992618418301256,19.196781615003818,0.6839451529977499,0.6839451529977499,0.0012750073441570623,0.3402685963226549
2344,0.000955,0.000618,48421,3.74674093097351,19.268399715259264,0.7115129506857314,0.7115129506857314,0.0010077504563330074,0.32975281473412593
2345,0.000955,0.000618,57894,3.7296671830397234,19.35269499320746,0.7494317001180506,0.7494317001180506,0.0008531586789382456,0.33238722670374155
2346,0.000955,0.000618,67368,3.695956141658441,19.3532639246813,0.7795381948536295,0.7795381948536295,0.0007268562009150567,0.32647182533234925
2347,0.000955,0.000618,76842,3.665593028760407,19.458695069579385,0.8112441874516876,0.8112441874516876,0.0006347397002909756,0.3224463491940962
2348,0.000955,0.000618,86315,3.6753516972453957,19.434731669643813,0.8452141427216531,0.8452141427216531,0.0005660967761962263,0.3240004537999505
2349,0.000955,0.000618,95789,3.6701409169011043,19.49456759107892,0.873070850029023,0.873070850029023,0.0005038961258323543,0.31961699900095114
2350,0.000955,0.000618,105263,3.665980444190427,19.463840538001953,0.9069037042795016,0.9069037042795016,0.00045937659849420043,0.3198471429892044
2351,0.000955,0.000618,114736,3.679305896443109,19.472646896179626,0.9393976033911868,0.9393976033911868,0.00042096990860621044,0.3207380127259624
2352,0.000955,0.000618,124210,3.667809232257615,19.480082037113167,0.9701336877467759,0.9701336877467759,0.0003870471079030838,0.3182051706782427
2353,0.000955,0.000618,133684,3.6667766965039896,19.48830100940008,1.0061368260467942,1.0061368260467942,0.0003618267458463442,0.32008099988571814
2354,0.000955,0.000618,143157,3.6522205130262684,19.491399214084087,1.0385592888449293,1.0385592888449293,0.00033749546687868707,0.3183869006519798
2355,0.000955,0.000618,152631,3.6420422327630564,19.490293194274486,1.0702409114753912,1.0702409114753912,0.00031576719439436747,0.3166823678341232
2356,0.000955,0.000618,162105,3.647074320468671,19.49630104371864,1.104602458627071,1.104602458627071,0.00029806864232754377,0.31795732350611305
2357,0.000955,0.000618,171578,3.6395324791240027,19.54178884672139,1.1359852867975002,1.1359852867975002,0.0002808138506297923,0.31637452769897645
2358,0.000955,0.000618,181052,3.6256913369265833,19.54504244554008,1.1697085848635445,1.1697085848635445,0.00026647092423680416,0.31553653807064413
2359,0.000955,0.000618,190526,3.65485082531725,19.550955024166345,1.1999943370633819,1.1999943370633819,0.0002520906189407689,0.3167856278688913
2360,0.000955,0.000618,200000,3.6470864559845206,19.53105106371041,1.2318604511525755,1.2318604511525755,0.00023974733785320224,0.3155529872035191
2361,0.000955,0.000182,20000,0.36264230189927915,8.07679238913256,1.7106097760123622,1.7106097760123622,0.0646509172468644,1.199632066341599
2362,0.000955,0.000182,29473,0.2950588162815141,8.144460877177837,1.8044153637258669,1.8044153637258669,0.043892154124265316,1.1969379215888032
2363,0.000955,0.000182,38947,0.26014729955312665,8.179917185453853,1.8996853415005934,1.8996853415005934,0.033297328608397035,1.1983868150984158
2364,0.000955,0.000182,48421,0.23898420431624917,8.199638833769873,1.9937727393407325,1.9937727393407325,0.026814576029310474,1.1989713264552935
2365,0.000955,0.000182,57894,0.22472232387910393,8.210281144964146,2.087649059091367,2.087649059091367,0.02244851060459548,1.1995707278098273
2366,0.000955,0.000182,67368,0.21452206878998925,8.20762389874444,2.1813370107286176,2.1813370107286176,0.01930550701419604,1.2000568200596744
2367,0.000955,0.000182,76842,0.21183802490471626,8.204389070343069,2.2738790188317264,2.2738790188317264,0.01691971118776735,1.1995896218057478
2368,0.000955,0.000182,86315,0.20531700043789064,8.234683448492607,2.366865383922756,2.366865383922756,0.015064112158223158,1.1994536044184068
2369,0.000955,0.000182,95789,0.20002582503596952,8.220048290856289,2.46074827472957,2.46074827472957,0.013585158764525124,1.2002295235074836
2370,0.000955,0.000182,105263,0.19573829378920393,8.207555469251265,2.5538726240120386,2.5538726240120386,0.012364398921279648,1.2002650451121593
2371,0.000955,0.000182,114736,0.19214502424366164,8.23685975259333,2.6470690289925893,2.6470690289925893,0.011345938966838246,1.200390625675213
2372,0.000955,0.000182,124210,0.18910178444826403,8.218722332369971,2.7401841519370236,2.7401841519370236,0.010481913231716135,1.2004417131476361
2373,0.000955,0.000182,133684,0.18652563623114846,8.205472292569201,2.833126510089742,2.833126510089742,0.009739091138710895,1.2003546452202853
