No,L,C,fsw,delta_current,delta_voltage,Pl_s1,Pl_s2Pl_C,Pl_L_Cu
39,3e-05,3.6e-05,69655.1724137931,1.7251128295171314,15.500035410870744,2.4488086000367777,2.4488086000367777,0.13027294849195167,0.5788786339839863
40,3e-05,3.6e-05,75862.06896551725,1.562574279055175,15.430754191829871,2.550505343612778,2.550505343612778,0.1205530466990391,0.5734465518022762
41,3e-05,3.6e-05,82068.96551724138,1.447896001052614,15.452764512472761,2.6126153517150135,2.6126153517150135,0.1095076386011514,0.5569971546769633
42,3e-05,3.6e-05,88275.8620689655,1.3455533652134195,15.3957235892355,2.682118844647947,2.682118844647947,0.10082861912165376,0.5461654447080478
43,3e-05,3.6e-05,94482.75862068965,1.2489120960211528,15.424222486507022,2.768897672369831,2.768897672369831,0.0945828647792383,0.5434435084937584
44,3e-05,3.6e-05,100689.6551724138,1.1715999581098553,15.444319055094969,2.8389059888803843,2.8389059888803843,0.0882036808859438,0.5363817965082142
45,3e-05,3.6e-05,106896.55172413793,1.1083243101985691,15.457308398771938,2.8957732940820367,2.8957732940820367,0.08194966635358313,0.5262216155138126
46,3e-05,3.6e-05,113103.44827586206,1.0403354385040895,15.351820184058907,2.985264698585574,2.985264698585574,0.0781141642981728,0.5277742314103496
47,3e-05,3.6e-05,119310.3448275862,0.9831208951457286,15.368559806615147,3.0646008889469374,3.0646008889469374,0.07422008894783269,0.5266241661199133
48,3e-05,3.6e-05,125517.24137931035,0.9353413512268768,15.363783475850648,3.131786966409412,3.131786966409412,0.07020729217083983,0.5221935725839051
49,3e-05,3.6e-05,131724.1379310345,0.8922128473938602,15.426533637208623,3.198389184686791,3.198389184686791,0.06658589545300185,0.5181349756759273
50,3e-05,3.6e-05,137931.0344827586,0.8544167382767927,15.39973334092811,3.259325311044272,3.259325311044272,0.06310733310252749,0.5128568888155427
51,3e-05,3.6e-05,144137.93103448275,0.8207786069928444,15.421740347853794,3.3164087837952074,3.3164087837952074,0.05982659502897744,0.5069284966101897
52,3e-05,3.6e-05,150344.8275862069,0.782821725172926,15.373346707982439,3.4036804525141258,3.4036804525141258,0.05784855260776692,0.5100204065791505
53,3e-05,3.6e-05,156551.724137931,0.7475818760284916,15.362827084380518,3.493296801921583,3.493296801921583,0.05609406787065804,0.513841093054242
54,3e-05,3.6e-05,162758.62068965516,0.7216582618944258,15.367278901499699,3.551047885811887,3.551047885811887,0.053518347617702154,0.5088914603989108
55,3e-05,3.6e-05,168965.5172413793,0.6969211086713823,15.369190195166663,3.612152896098121,3.612152896098121,0.05124822260730508,0.5051612148075352
56,3e-05,3.6e-05,175172.41379310345,0.6770322692741113,15.391260885271391,3.6562036421593938,3.6562036421593938,0.04870791605748248,0.4971988429921682
57,3e-05,3.6e-05,181379.3103448276,0.6549729683640287,15.390018930403556,3.719631488503401,3.719631488503401,0.04685420920390474,0.4946221859407882
58,3e-05,3.6e-05,187586.2068965517,0.6345337986891563,15.473832497810989,3.781932866471255,3.781932866471255,0.045106764152490327,0.49193180651248564
59,3e-05,3.6e-05,193793.10344827586,0.6095444295844259,15.427937555033875,3.881060771805635,3.881060771805635,0.044305844488103076,0.4985383196013921
60,3e-05,3.6e-05,200000.0,0.5921094927523838,15.40571845742341,3.941281946278354,3.941281946278354,0.042704419253020355,0.49547509250603555
61,3e-05,4.2e-05,20000.0,6.2898401758336,16.29834102065065,1.8785453335806759,1.8785453335806759,0.8346284432392433,1.932220605482237
62,3e-05,4.2e-05,26206.896551724138,3.9237760356395768,14.664700376907177,2.350102572540075,2.350102572540075,0.5967884187268133,1.4986308694532322
63,3e-05,4.2e-05,32413.793103448275,3.7991717940432563,14.128444697976283,2.0175361660956663,2.0175361660956663,0.3261471493910213,0.9963298719280643
64,3e-05,4.2e-05,38620.68965517241,3.186989604595085,13.826053298963373,2.078758372485654,2.078758372485654,0.2438113939015094,0.830692217645648
65,3e-05,4.2e-05,44827.58620689655,2.7709730201795946,13.689483157483199,2.121863703310845,2.121863703310845,0.1914367191988694,0.7217018449903136
66,3e-05,4.2e-05,51034.48275862069,2.377226055703923,13.532931263367612,2.2373712970475554,2.2373712970475554,0.16522813209173365,0.6770730584325905
67,3e-05,4.2e-05,57241.379310344826,2.171006242384892,13.497141995116852,2.248389494083886,2.248389494083886,0.136012748149074,0.6101361202864329
68,3e-05,4.2e-05,63448.275862068964,1.9337680223533567,13.436606828416341,2.342781529538953,2.342781529538953,0.12172905018209372,0.5889182291649883
69,3e-05,4.2e-05,69655.1724137931,1.7519212160588893,13.43070765874953,2.421739697352038,2.421739697352038,0.10946640124130672,0.5696754648713819
70,3e-05,4.2e-05,75862.06896551725,1.5967926439973092,13.402259991210194,2.506577767197297,2.506577767197297,0.10011369299150726,0.5580097723284254
71,3e-05,4.2e-05,82068.96551724138,1.4657110967660008,13.404697758606583,2.5918613817252276,2.5918613817252276,0.0924922605037776,0.5502015433956704
72,3e-05,4.2e-05,88275.8620689655,1.3650883466656134,13.357887980940092,2.654890842630805,2.654890842630805,0.08479556970008319,0.5371845495502646
73,3e-05,4.2e-05,94482.75862068965,1.2858260806086892,13.3703951004907,2.700648007832667,2.700648007832667,0.07735338423338699,0.5205507224013186
74,3e-05,4.2e-05,100689.6551724138,1.1872645789769753,13.394714695540536,2.812996275932049,2.812996275932049,0.0743002655791915,0.5280909097273444
75,3e-05,4.2e-05,106896.55172413793,1.1155394833593644,13.33217239968648,2.888677953138068,2.888677953138068,0.06991471368699115,0.524281199969044
76,3e-05,4.2e-05,113103.44827586206,1.0521945958072851,13.34451344879314,2.9634375361156566,2.9634375361156566,0.06601954348492865,0.5210712042480743
77,3e-05,4.2e-05,119310.3448275862,1.0032276933515274,13.343323133509788,3.0149941837840846,3.0149941837840846,0.0616495740739373,0.511283220818196
78,3e-05,4.2e-05,125517.24137931035,0.9481886625339249,13.326906530545088,3.1012973122168233,3.1012973122168233,0.05905064475400515,0.5130378333833271
79,3e-05,4.2e-05,131724.1379310345,0.9010854465515922,13.324472650608968,3.178931680110764,3.178931680110764,0.05640243516907593,0.512486428485592
80,3e-05,4.2e-05,137931.0344827586,0.8534419209054177,13.338124352053523,3.2752469129889334,3.2752469129889334,0.05460691283508294,0.5178119460902986
81,3e-05,4.2e-05,144137.93103448275,0.8231247789182197,13.38390827251611,3.319096895378438,3.319096895378438,0.05136094726763161,0.5079051300800943
82,3e-05,4.2e-05,150344.8275862069,0.7913911090561535,13.38305667651226,3.3789232873063524,3.3789232873063524,0.04888274769589796,0.5031655602291182
83,3e-05,4.2e-05,156551.724137931,0.762397780497249,13.38051447278863,3.4374436968285025,3.4374436968285025,0.04658832789043754,0.49842749079106863
84,3e-05,4.2e-05,162758.62068965516,0.7310205781279574,13.32229568415616,3.517594460729682,3.517594460729682,0.04502993555643666,0.4998907837641444
85,3e-05,4.2e-05,168965.5172413793,0.7033301369438385,13.308098556367106,3.5912425717738783,3.5912425717738783,0.04342946513929564,0.49968840595478653
86,3e-05,4.2e-05,175172.41379310345,0.6746163825528164,13.301898132474573,3.6813477993018,3.6813477993018,0.042315635386710605,0.5039288337067204
87,3e-05,4.2e-05,181379.3103448276,0.6530944208074179,13.304828911961518,3.742307438356852,3.742307438356852,0.04064375160732457,0.5005723034312899
88,3e-05,4.2e-05,187586.2068965517,0.635522595356551,13.322356888735232,3.7878949048120525,3.7878949048120525,0.03878303538294969,0.49353401121184404
89,3e-05,4.2e-05,193793.10344827586,0.6162916494909332,13.322111831588776,3.8502638694006492,3.8502638694006492,0.03738477173443695,0.4909857607298034
90,3e-05,4.2e-05,200000.0,0.5983114026542544,13.322706689237371,3.912067257244463,3.912067257244463,0.0360704951514334,0.48844872231333775
91,3e-05,4.8e-05,20000.0,4.678765817047285,14.538691885240995,2.5264142959710645,2.5264142959710645,0.9689548902081346,2.297071097407597
92,3e-05,4.8e-05,26206.896551724138,3.511104851677533,12.979121112913791,2.631073014745403,2.631073014745403,0.605500237716348,1.668027665552014
93,3e-05,4.8e-05,32413.793103448275,3.8453959707065466,12.44589398301592,1.998325073268231,1.998325073268231,0.28190745741536577,0.9905124170209701
94,3e-05,4.8e-05,38620.68965517241,2.8020712260826506,12.106900358492782,2.3712883900562356,2.3712883900562356,0.2593952571191352,0.968472743305653
95,3e-05,4.8e-05,44827.58620689655,2.7554111931421255,12.11814549148881,2.140492660548675,2.140492660548675,0.1697796978711158,0.7312201726363816
96,3e-05,4.8e-05,51034.48275862069,2.4216800400963563,11.945175211941601,2.203398890026464,2.203398890026464,0.14100686430354767,0.6646041228246804
97,3e-05,4.8e-05,57241.379310344826,2.1314939969563635,11.90478680727732,2.297615514935698,2.297615514935698,0.12345772737711126,0.630664292046614
98,3e-05,4.8e-05,63448.275862068964,1.9785110591164252,11.870320661236153,2.2974174984776052,2.2974174984776052,0.10295071617574156,0.5726307060390297
99,3e-05,4.8e-05,69655.1724137931,1.7690363396353297,11.843697077331136,2.4063162039280255,2.4063162039280255,0.0946977459855303,0.5646915107636606
100,3e-05,4.8e-05,75862.06896551725,1.6164466360270393,11.805424053238237,2.484354117487814,2.484354117487814,0.08619380631823233,0.5505381358964517
101,3e-05,4.8e-05,82068.96551724138,1.4921928044268522,11.833377559315455,2.5543124679991265,2.5543124679991265,0.07878395957511933,0.5373337195622224
102,3e-05,4.8e-05,88275.8620689655,1.376283958495932,11.80376696413373,2.6419823324759135,2.6419823324759135,0.07352546617646905,0.5331511902192413
103,3e-05,4.8e-05,94482.75862068965,1.2847861171209998,11.809863927456055,2.711671261202378,2.711671261202378,0.06820410798161365,0.5247061075722562
104,3e-05,4.8e-05,100689.6551724138,1.2022526116736996,11.765786222431585,2.7868757530472315,2.7868757530472315,0.0638740087072266,0.5197134458226057
105,3e-05,4.8e-05,106896.55172413793,1.130363550590865,11.797867330178034,2.8599402407061136,2.8599402407061136,0.06002066330816829,0.5151934035474363
106,3e-05,4.8e-05,113103.44827586206,1.0680642989606068,11.824344272548151,2.9286724745029327,2.9286724745029327,0.05647580678722255,0.5102236653830261
107,3e-05,4.8e-05,119310.3448275862,1.0174546676971779,11.817720167415384,2.982124731155973,2.982124731155973,0.05281806026194583,0.5013015573529347
108,3e-05,4.8e-05,125517.24137931035,0.9631048823162428,11.764008675913177,3.0626216571904687,3.0626216571904687,0.05043227266410605,0.5014274400800361
109,3e-05,4.8e-05,131724.1379310345,0.914102945881556,11.750766377466471,3.143140348539626,3.143140348539626,0.0482811908812463,0.5019353274749865
110,3e-05,4.8e-05,137931.0344827586,0.8715168347836736,11.77808906977444,3.2169363401427287,3.2169363401427287,0.046141682098999645,0.5007620662208322
111,3e-05,4.8e-05,144137.93103448275,0.8313083664142618,11.735434947173175,3.2960203989211485,3.2960203989211485,0.044334196367651464,0.5014020254814378
112,3e-05,4.8e-05,150344.8275862069,0.7946989960558378,11.7813358614527,3.374601277893697,3.374601277893697,0.04266567228645654,0.502087722675009
113,3e-05,4.8e-05,156551.724137931,0.7641912168677412,11.796322761747001,3.4391417722540893,3.4391417722540893,0.04080417523271132,0.4990286238267976
114,3e-05,4.8e-05,162758.62068965516,0.7373799616765815,11.794034636060397,3.49704174439404,3.49704174439404,0.038951518014111515,0.4944343722580823
115,3e-05,4.8e-05,168965.5172413793,0.7122468796022154,11.793707148474597,3.5560657920039986,3.5560657920039986,0.037274050482495165,0.49044225049433543
116,3e-05,4.8e-05,175172.41379310345,0.6875793834213687,11.762669213505292,3.6217105505475384,3.6217105505475384,0.03585707659826356,0.4884254298394598
117,3e-05,4.8e-05,181379.3103448276,0.6614129920225064,11.742729317258343,3.7050354813459583,3.7050354813459583,0.03486998085554015,0.4910826902600368
118,3e-05,4.8e-05,187586.2068965517,0.6352558124405037,11.725354706024799,3.7993426214075265,3.7993426214075265,0.03413738969924968,0.4965080495715201
119,3e-05,4.8e-05,193793.10344827586,0.614010369670374,11.72283795264102,3.874437812520511,3.874437812520511,0.03311770068782729,0.497057724208172
120,3e-05,4.8e-05,200000.0,0.5988974365668633,11.736675686341632,3.918025948449648,3.918025948449648,0.03165657652285162,0.4899656388045102
121,3e-05,5.3e-05,20000.0,4.72086311810691,13.218972057642675,2.5042208483776855,2.5042208483776855,0.8690882574918207,2.28324157849016
122,3e-05,5.3e-05,26206.896551724138,3.5494936928657435,11.836831040450074,2.6056197696772085,2.6056197696772085,0.5411918220630908,1.6541369178391294
123,3e-05,5.3e-05,32413.793103448275,3.0485117900710237,11.271831233483637,2.525093321137237,2.525093321137237,0.3524109953849717,1.2571954622269004
124,3e-05,5.3e-05,38620.68965517241,3.1924357953973845,11.064745675636233,2.0852821264964336,2.0852821264964336,0.194079530624766,0.8372250830180553
125,3e-05,5.3e-05,44827.58620689655,2.7577877961963035,10.945183246213997,2.1430946643277093,2.1430946643277093,0.1540516532692424,0.7334892157770045
126,3e-05,5.3e-05,51034.48275862069,2.420128927176802,10.92202575327483,2.2096098303928016,2.2096098303928016,0.12829136962609075,0.6680752006953168
127,3e-05,5.3e-05,57241.379310344826,2.13629575228439,10.803587793767235,2.2975326502448734,2.2975326502448734,0.11180391968321358,0.6313999780331138
128,3e-05,5.3e-05,63448.275862068964,1.9399445069426122,10.808993598031424,2.348359359063473,2.348359359063473,0.09686556273681982,0.592625324990109
129,3e-05,5.3e-05,69655.1724137931,1.7865780212286724,10.774985941748486,2.388067355070058,2.388067355070058,0.0846090802886849,0.558451824218134
130,3e-05,5.3e-05,75862.06896551725,1.6253247521471617,10.77923024791935,2.476382792735829,2.476382792735829,0.0776084467255024,0.5480882436380631
131,3e-05,5.3e-05,82068.96551724138,1.4986557446537307,10.772337024401917,2.54903089500806,2.54903089500806,0.07108031236078606,0.5358409751889279
132,3e-05,5.3e-05,88275.8620689655,1.4007482971157448,10.75770329577392,2.601671141905465,2.601671141905465,0.06471138528018584,0.5195337422804572
133,3e-05,5.3e-05,94482.75862068965,1.289432499251588,10.731166226896352,2.707911485619767,2.707911485619767,0.06160894668398498,0.5237105660668818
134,3e-05,5.3e-05,100689.6551724138,1.2131171118704738,10.740340385725167,2.7680528895599705,2.7680528895599705,0.05711095441701798,0.5137174348574082
135,3e-05,5.3e-05,106896.55172413793,1.1384419262108896,10.701215927161206,2.8458644755880336,2.8458644755880336,0.05384992903362087,0.5108388075398855
136,3e-05,5.3e-05,113103.44827586206,1.0842028401831778,10.737191096128946,2.8913427176628215,2.8913427176628215,0.049907517359566965,0.4986141185064412
137,3e-05,5.3e-05,119310.3448275862,1.0274473094620158,10.754222893640108,2.959471128240412,2.959471128240412,0.047139326485601624,0.4944881925812396
138,3e-05,5.3e-05,125517.24137931035,0.971852377492584,10.756522002653794,3.041572450449763,3.041572450449763,0.04507067494677597,0.4952060914152652
139,3e-05,5.3e-05,131724.1379310345,0.9222945940497629,10.735790977151986,3.121800159757413,3.121800159757413,0.043153290625722075,0.49572303737753687
140,3e-05,5.3e-05,137931.0344827586,0.8751390164849786,10.712408575219005,3.2101968888624555,3.2101968888624555,0.041618812060301026,0.4989133395774131
141,3e-05,5.3e-05,144137.93103448275,0.8407584494724473,10.720584177200378,3.265715611870857,3.265715611870857,0.03943605370915805,0.4928371236281138
142,3e-05,5.3e-05,150344.8275862069,0.8033055628799695,10.714686704699854,3.3452115209705293,3.3452115209705293,0.0379865802060235,0.4939175324893793
143,3e-05,5.3e-05,156551.724137931,0.7684077655605867,10.685629359245267,3.4270505132453692,3.4270505132453692,0.036701100601247615,0.4957803127289761
144,3e-05,5.3e-05,162758.62068965516,0.7423755344543839,10.728207859699815,3.4803322875562905,3.4803322875562905,0.03494750637900537,0.4900092790151879
145,3e-05,5.3e-05,168965.5172413793,0.7168261631392628,10.727291940468477,3.54020602374585,3.54020602374585,0.03346300681568833,0.4863316674622827
146,3e-05,5.3e-05,175172.41379310345,0.690222219652286,10.72333247952634,3.614758769373907,3.614758769373907,0.032352035595412824,0.48669423327200095
147,3e-05,5.3e-05,181379.3103448276,0.6679940709525259,10.724894193054906,3.6754835534865897,3.6754835534865897,0.03108698532580817,0.4836199870729744
148,3e-05,5.3e-05,187586.2068965517,0.6441335611599097,10.70368769908897,3.753985046189104,3.753985046189104,0.030194436578543628,0.4851677876650379
149,3e-05,5.3e-05,193793.10344827586,0.6236178943672605,10.693144584285502,3.821757949007041,3.821757949007041,0.029195008423746623,0.4840974754349023
150,3e-05,5.3e-05,200000.0,0.6007242639389908,10.683468401211602,3.91316579290008,3.91316579290008,0.028600000105602867,0.4888374946190073
151,3e-05,5.9e-05,20000.0,5.147109615455813,11.922881537599176,2.297116751538085,2.297116751538085,0.713054252158547,2.1568889020978688
152,3e-05,5.9e-05,26206.896551724138,3.799912192498351,10.723235752114439,2.437110465704593,2.437110465704593,0.44500388828011495,1.5553728299040843
153,3e-05,5.9e-05,32413.793103448275,3.218250105430903,10.20833217172075,2.3958052308783175,2.3958052308783175,0.29328345585390014,1.1882876297744838
154,3e-05,5.9e-05,38620.68965517241,2.763809431497199,9.961925879386847,2.4133894255642283,2.4133894255642283,0.21683207202613503,0.9924059162069969
155,3e-05,5.9e-05,44827.58620689655,2.398745664652284,10.490754000494814,2.503627342292159,2.503627342292159,0.1773938829398009,0.9065057757613199
156,3e-05,5.9e-05,51034.48275862069,2.432496877001957,9.823397423827547,2.2030931583362374,2.2030931583362374,0.11469152906640392,0.666372541998437
157,3e-05,5.9e-05,57241.379310344826,2.1591341753802,9.837438442825942,2.2782591757439383,2.2782591757439383,0.09900836858281552,0.6245281360434167
158,3e-05,5.9e-05,63448.275862068964,1.9543658883205892,9.751136529421698,2.3362277777037104,2.3362277777037104,0.0862323924027899,0.5886077875792797
159,3e-05,5.9e-05,69655.1724137931,1.7766104604294943,9.734920253948873,2.406857852922961,2.406857852922961,0.07707314804639667,0.565948547907487
160,3e-05,5.9e-05,75862.06896551725,1.6428408391179503,9.732743794094928,2.4554873269691866,2.4554873269691866,0.06865353323689395,0.5409847245560379
161,3e-05,5.9e-05,82068.96551724138,1.5056536656975832,9.768784977951883,2.542903268185931,2.542903268185931,0.06356979396623155,0.5340548368005401
162,3e-05,5.9e-05,88275.8620689655,1.3938495777513986,9.747096060255897,2.6204253375112856,2.6204253375112856,0.05891208181301791,0.5263231136902036
163,3e-05,5.9e-05,94482.75862068965,1.3161626909049473,9.717931777336927,2.658840730139545,2.658840730139545,0.05347661663955913,0.5074757964211511
164,3e-05,5.9e-05,100689.6551724138,1.222874167110868,9.68363749078575,2.752049940609864,2.752049940609864,0.05074356757063578,0.5086905986657903
165,3e-05,5.9e-05,106896.55172413793,1.1539100395821646,9.683952673392705,2.8139063777388085,2.8139063777388085,0.04734511199916558,0.5007620294609393
166,3e-05,5.9e-05,113103.44827586206,1.0847436198099887,9.704665518115267,2.8962167698381,2.8962167698381,0.04497684913912181,0.5003411408919607
167,3e-05,5.9e-05,119310.3448275862,1.0265676229762488,9.683748474946858,2.9684155596802286,2.9684155596802286,0.0425917497282126,0.49741284904476984
168,3e-05,5.9e-05,125517.24137931035,0.972667400140518,9.689433138813683,3.0455310720991955,3.0455310720991955,0.04058894285483724,0.49655674388825716
169,3e-05,5.9e-05,131724.1379310345,0.9335121258329405,9.696965873659906,3.090843925442252,3.090843925442252,0.03802429215161966,0.4867276619044111
170,3e-05,5.9e-05,137931.0344827586,0.8889364942677108,9.715019012754626,3.167102533580188,3.167102533580188,0.03641814734145745,0.48653408954153365
171,3e-05,5.9e-05,144137.93103448275,0.8510564980004494,9.694715259713217,3.2329182933106133,3.2329182933106133,0.034736530368515754,0.4836500087231738
172,3e-05,5.9e-05,150344.8275862069,0.8091476803035799,9.668570264914173,3.3278486467588313,3.3278486467588313,0.033778859704716384,0.4891677476553902
173,3e-05,5.9e-05,156551.724137931,0.7764138146198173,9.681173979986731,3.398660391891279,3.398660391891279,0.03243699292436363,0.4880791043811291
174,3e-05,5.9e-05,162758.62068965516,0.7448690717820947,9.681514443738878,3.4757208752126085,3.4757208752126085,0.03131212518890277,0.4888560229601321
175,3e-05,5.9e-05,168965.5172413793,0.7171014149645254,9.644310079630705,3.5458849581067318,3.5458849581067318,0.030154621211362316,0.4879085811828559
176,3e-05,5.9e-05,175172.41379310345,0.6940268112638488,9.675622966487357,3.6020036700978464,3.6020036700978464,0.028860974781010764,0.4834695726425136
177,3e-05,5.9e-05,181379.3103448276,0.6714127848371887,9.67438839291424,3.6638633841092068,3.6638633841092068,0.02775229725928922,0.4807436619705928
178,3e-05,5.9e-05,187586.2068965517,0.65007044579528,9.67867934834671,3.7268234747720443,3.7268234747720443,0.0267389196250668,0.4784683628584799
179,3e-05,5.9e-05,193793.10344827586,0.6303262933335749,9.681197823114687,3.788243834089757,3.788243834089757,0.025774869541247764,0.4759672761171799
180,3e-05,5.9e-05,200000.0,0.6102258514029241,9.663631517817121,3.8594548089220595,3.8594548089220595,0.025000749290551013,0.47595292691616675
181,3e-05,6.5e-05,20000.0,4.966387066303104,10.88443721544503,2.381095806083191,2.381095806083191,0.6714955048209212,2.2074367909710197
182,3e-05,6.5e-05,26206.896551724138,3.8887518835399364,9.789263676295116,2.383677367933941,2.383677367933941,0.3926035716350149,1.5263583662606848
183,3e-05,6.5e-05,32413.793103448275,3.207947206640867,9.32292220090508,2.4069206902657503,2.4069206902657503,0.26798493528725487,1.1957877228996125
184,3e-05,6.5e-05,38620.68965517241,2.6940697122677584,9.092316620951692,2.479810490598447,2.479810490598447,0.20530896656448377,1.027475553888871
185,3e-05,6.5e-05,44827.58620689655,2.3962677489779303,8.965618565316099,2.4757850745149406,2.4757850745149406,0.1580889168556358,0.8858625475008095
186,3e-05,6.5e-05,51034.48275862069,2.3602001030260356,9.627618351021523,2.3323381941466934,2.3323381941466934,0.11434156210511914,0.732408457379432
187,3e-05,6.5e-05,57241.379310344826,2.182567315040223,8.940716297667676,2.257943849233267,2.257943849233267,0.0885169221044231,0.6171856623435533
188,3e-05,6.5e-05,63448.275862068964,1.819165417282425,8.806638869583718,2.5145648966355485,2.5145648966355485,0.08908315209951012,0.6599095799772212
189,3e-05,6.5e-05,69655.1724137931,1.7947255772519997,8.90307029378019,2.3870756902898647,2.3870756902898647,0.06893797458020029,0.5590598398012941
190,3e-05,6.5e-05,75862.06896551725,1.6424970794952871,8.887708553484442,2.4606737149034488,2.4606737149034488,0.06255490404189855,0.5432306917736563
