No,L,C,delta_current,delta_voltage,Pl_s1,Pl_s2Pl_C,Pl_L_Cu
1,3e-05,3e-05,20000,630.7365460167921,22.322084714567776,1.8721387860872531,1.8721387860872531,1.1652647096399509,1.927280592538472
2,3e-05,3e-05,110000,109.81427311730386,19.744043296856763,2.704875906324656,2.704875906324656,0.08184859675465744,0.44768176145477867
3,3e-05,3e-05,200000,62.69469066485792,20.967141750745487,3.3364354517266097,3.3364354517266097,0.03692085435479595,0.3562895445089342
4,3e-05,0.000115,20000,684.7254946015128,6.232325846250313,1.7287794759362656,1.7287794759362656,0.28596337563821594,1.8688135796208314
5,3e-05,0.000115,110000,126.51863184487301,5.526108066523445,2.4114691393029255,2.4114691393029255,0.0171948522584426,0.3664634754377259
6,3e-05,0.000115,200000,65.6851321098986,5.998427271656672,3.251624373141021,3.251624373141021,0.009157207594159483,0.3394545561314978
7,3e-05,0.0002,20000,663.4092380691488,3.6688555444461244,1.7872490854901062,1.7872490854901062,0.16855499838319654,1.8998868802947058
8,3e-05,0.0002,110000,109.4347217426892,3.4079218214078333,2.8050893704042377,2.8050893704042377,0.013156490596712929,0.48116536815469896
9,3e-05,0.0002,200000,66.36694798850472,3.573935605589028,3.2417401277307776,3.2417401277307776,0.005234065684700842,0.3376383123815753
10,0.001015,3e-05,20000,20.217627394549208,0.734436915588393,1.7161113100172458,1.7161113100172458,0.3946591877684631,2.0981643907682686
11,0.001015,3e-05,110000,3.743638453222173,0.6709296061732989,2.4334433662878032,2.4334433662878032,0.06286222739267668,1.8347981366196005
12,0.001015,3e-05,200000,2.1033090516982544,0.7079388011219797,3.031397111566923,3.031397111566923,0.02990419125152698,1.586900199260172
13,0.001015,0.000115,20000,23.31296104655156,0.8891666499269946,1.7029392754437684,1.7029392754437684,0.10138260446310082,2.068391041328159
14,0.001015,0.000115,110000,6.767172084162833,0.9403507228661923,2.4175925335171544,2.4175925335171544,0.016185914305466776,1.8114527127230606
15,0.001015,0.000115,200000,5.121607555005998,0.9500922058801786,3.0121866430327504,3.0121866430327504,0.007702535007483892,1.5671357516952775
16,0.001015,0.0002,20000,36.47413833378111,3.666799098270409,1.7268273786707544,1.7268273786707544,0.05993936518955545,2.1407102860468044
17,0.001015,0.0002,110000,20.81751217792233,3.738943382771524,2.4480330940913877,2.4480330940913877,0.009542733746552684,1.8633534562317147
18,0.001015,0.0002,200000,19.248161489182774,3.737492546474605,3.052357533565493,3.052357533565493,0.004547873123492862,1.6138290672876945
19,0.002,3e-05,20000,10.257612135963653,0.37229755962460337,1.7167148242999926,1.7167148242999926,0.3944847736252858,2.09434749250617
20,0.002,3e-05,110000,1.9019253620315302,0.3407652832935393,2.4323069332099316,2.4323069332099316,0.06280081595587439,1.8329260019133382
21,0.002,3e-05,200000,1.068341004692088,0.35981715824639643,3.0304227975954188,3.0304227975954188,0.02988452024597286,1.5858369001454131
22,0.002,0.000115,20000,11.37303655353603,2.036316348878422,1.7400888294664372,1.7400888294664372,0.10572935431708998,2.1521993652967977
23,0.002,0.000115,110000,3.202432028936001,2.1036737947050845,2.4659917173940933,2.4659917173940933,0.016839725030868172,1.8841497935363183
24,0.002,0.000115,200000,2.3869864993038283,2.113194633740588,3.073373462966096,3.073373462966096,0.008018513495963659,1.6311700308813133
25,0.002,0.0002,20000,25.8591184352707,5.855445183502408,1.6990068705650705,1.6990068705650705,0.057958758402176305,2.0609878469573983
26,0.002,0.0002,110000,17.872198071171354,5.8053473912023685,2.406663812685994,2.406663812685994,0.009222545047028914,1.7992040015660493
27,0.002,0.0002,200000,17.0733317585698,5.829076312348653,2.999842553337018,2.999842553337018,0.0043926648383170635,1.557752839962083
