No,L,C,fsw,t_d,d_cycle,average_current,delta_current,delta_current_percentage,average_voltage,delta_voltage,delta_voltage_percentage,DCR,ESR,P_ON_H,P_ON_L,P_COSS,P_L_DCR,P_D,P_G,P_CAP_ESR,P_total
1,0.000030000000000,0.000024402139711,20000,1.752e-07,0.2,3.3455169310581065,10.353157580745021,309.4636133696256,2.52982226864813,2.6007162631451237,102.80233103232494,2.703254400000000,0.045655201341358,0.0033034159772648286,0.0593744918243153,0.0124416,30.256130365609962,0.008205883928499323,0.06799999999999999,0.4078069893807481,30.81526274672079
2,0.000030000000000,0.000024402139711,20000,1.752e-07,0.275,4.162106020885241,12.205403965776657,293.250674166649,3.4588934844304697,3.3041106375680025,95.52507622570073,2.703254400000000,0.045655201341358,0.0069905324395003006,0.09001897612339906,0.0124416,46.82881801151703,0.010208813648027318,0.06799999999999999,0.5667784540051298,47.58325638773309
3,0.000030000000000,0.000024402139711,20000,1.752e-07,0.35,5.097541961225759,13.37485920966471,262.37859955641403,4.451543996676537,3.826585305834019,85.9608555748499,2.703254400000000,0.045655201341358,0.01349519233516335,0.13202043832499785,0.0124416,70.24388729479564,0.012503250922494541,0.06799999999999999,0.6805929632845229,71.16294073966282
4,0.000030000000000,0.000024402139711,20000,2.19e-07,0.2,3.343358279820697,10.353157986962223,309.6634318089732,2.530393236694578,2.6004517455044374,102.76868068543274,2.703254400000000,0.045655201341358,0.0032998989826876182,0.0592971507058878,0.0124416,30.217098213867875,0.010250736485930256,0.06799999999999999,0.40780702138223485,30.778194621424618
5,0.000030000000000,0.000024402139711,20000,2.19e-07,0.275,4.162494701844529,12.205403888190132,293.22328945623747,3.459465366506884,3.304728811974935,95.52715410797158,2.703254400000000,0.045655201341358,0.006992994138767282,0.09003463386138186,0.0124416,46.83756469874398,0.012762208755855325,0.06799999999999999,0.5667784467994084,47.594574582299394
6,0.000030000000000,0.000024402139711,20000,2.19e-07,0.35,5.0978430196656745,13.374859291842634,262.3631061263981,4.452054342416491,3.8257549117315035,85.93234982066629,2.703254400000000,0.045655201341358,0.013498333756174076,0.13203448558148856,0.0124416,70.25218468195385,0.015629986698294955,0.06799999999999999,0.6805929716479332,71.17438205963775
7,0.000030000000000,0.000024402139711,20000,2.628e-07,0.2,3.341220072144917,10.353158373654214,309.86161192931957,2.530963963898472,2.6001523171422516,102.73367595235167,2.703254400000000,0.045655201341358,0.003296422841467094,0.05922058595335578,0.0124416,30.17846055347207,0.012293016889435576,0.06799999999999999,0.4078070518455412,30.74151923100187
8,0.000030000000000,0.000024402139711,20000,2.628e-07,0.275,4.162884323784986,12.205403808321613,293.19584353053057,3.460036564111993,3.305191402297564,95.5247535988346,2.703254400000000,0.045655201341358,0.006995458170420278,0.09005033483158251,0.0124416,46.84633338109879,0.015316084004069721,0.06799999999999999,0.5667784393817505,47.60591529748661
9,0.000030000000000,0.000024402139711,20000,2.628e-07,0.35,5.098144480951471,13.374859367337992,262.3475936649373,4.452564167730989,3.8247711290133526,85.90041569153719,2.703254400000000,0.045655201341358,0.013501476192497669,0.1320485558399756,0.0124416,70.26049366284363,0.01875709317431665,0.06799999999999999,0.6805929793312453,71.18583536738167
10,0.000030000000000,0.000024402139711,110000,1.752e-07,0.2,2.3298726516020785,2.13871884034341,91.7955253422445,2.3150404482294573,0.09999973860883538,4.3195676639393135,2.703254400000000,0.008300945698429,0.0014661207494676932,0.028932396057558787,0.0684288,14.674093627155049,0.03143091401917268,0.37399999999999994,0.003164125620349924,15.181515983601598
11,0.000030000000000,0.000024402139711,110000,1.752e-07,0.275,3.313670699980764,2.743740367247495,82.80063457311623,3.2863669139151934,0.12816538209020978,3.899910918270557,2.703254400000000,0.008300945698429,0.004209994559575723,0.057280321084725916,0.0684288,29.68285112907986,0.0447027432110205,0.37399999999999994,0.005207536858891836,30.236680524794075
12,0.000030000000000,0.000024402139711,110000,1.752e-07,0.35,4.250721818947562,3.1861748072054157,74.95608846956449,4.262074198440585,0.1491650512777154,3.499822957852122,2.703254400000000,0.008300945698429,0.008984484509026247,0.09219987699060421,0.0684288,48.8441197205476,0.05734393762633018,0.37399999999999994,0.007022399386940661,49.45209921906051
13,0.000030000000000,0.000024402139711,110000,2.19e-07,0.2,2.2640958772548605,2.0942519627389338,92.4983779961714,2.2533171411298882,0.09789088761206344,4.344301377966605,2.703254400000000,0.008300945698429,0.0013475929734498855,0.02735873581840387,0.0684288,13.85723385971881,0.03817944877814871,0.37399999999999994,0.003033920448584416,14.369582357737398
14,0.000030000000000,0.000024402139711,110000,2.19e-07,0.275,3.2483427814703334,2.709778906650808,83.42034966593798,3.2244532741661427,0.12662553512684527,3.927038922888134,2.703254400000000,0.008300945698429,0.0039694156844756355,0.05512027694073472,0.0684288,28.524012782812044,0.05477680432393423,0.37399999999999994,0.005079419039244798,29.085387498800433
15,0.000030000000000,0.000024402139711,110000,2.19e-07,0.35,4.186322812061253,3.162609465054445,75.54623967226374,4.200049567908995,0.1480925927297303,3.5259724994973944,2.703254400000000,0.008300945698429,0.008587497703972255,0.08955417494202057,0.0684288,47.37534078636424,0.0705939615797889,0.37399999999999994,0.006918906465425664,47.99342412705545
16,0.000030000000000,0.000024402139711,110000,2.628e-07,0.2,2.198247890718088,2.0491056971260004,93.21540604124641,2.1915909231460344,0.09574702625144171,4.368836594467941,2.703254400000000,0.008300945698429,0.001235547974039087,0.025825297244621445,0.0684288,13.062919447332684,0.04448286501741494,0.37399999999999994,0.0029045245285181445,13.579796482097276
17,0.000030000000000,0.000024402139711,110000,2.628e-07,0.275,3.18294080100103,2.675146221061576,84.04637058346314,3.1625343410083238,0.12504095072183885,3.9538211206260465,2.703254400000000,0.008300945698429,0.0037379988407793122,0.052996229158212324,0.0684288,27.386973476585233,0.06440871687273643,0.37399999999999994,0.004950412368903406,27.955495633825862
