No,L,C,fsw,t_d,d_cycle,average_current,delta_current,delta_current_percentage,average_voltage,delta_voltage,delta_voltage_percentage,DCR,ESR,P_ON_H,P_ON_L,P_COSS,P_L_DCR,P_D,P_G,P_CAP_ESR,P_total
40,3e-05,2.44e-05,65000,2.19e-07,0.35,3.9211865187203134,5.3273295576599935,135.86014162362716,5.5465820180782766,0.42569664010863395,7.674936361188525,2.703254400000000,0.014048986149348,0.009949636869511039,0.07615430393221496,0.040435200000000004,41.56443871957238,0.039072663065788556,0.22099999999999997,0.033226367625484844,41.984276891065385
41,3e-05,2.44e-05,65000,2.409e-07,0.2,2.1559049373098182,3.627077205079962,168.23919934085322,3.0248475800631733,0.2861300767614092,9.459322137330089,2.703254400000000,0.014048986149348,0.0016402479347352157,0.024388138218079156,0.040435200000000004,12.56452667723116,0.023630766222606053,0.22099999999999997,0.01540200777260022,12.891023037379181
42,3e-05,2.44e-05,65000,2.409e-07,0.2375,2.5898269120020285,4.151714910793238,160.30858632107638,3.6544238562754017,0.3302758817666973,9.037700462674719,2.703254400000000,0.014048986149348,0.0028596124945006306,0.034700726736627156,0.040435200000000004,18.13127719500693,0.02838696329110863,0.22099999999999997,0.020179889597109788,18.478839587126277
43,3e-05,2.44e-05,65000,2.409e-07,0.275,2.9771576263241104,4.607547413870545,154.7633008454266,4.257416829300825,0.3670770526273994,8.62206044992035,2.703254400000000,0.014048986149348,0.0044024721809381015,0.04523294599814884,0.040435200000000004,23.96020760508156,0.03263247588425726,0.22099999999999997,0.02485440462649705,24.3287651037714
44,3e-05,2.44e-05,65000,2.409e-07,0.3125,3.4308469721605572,4.995458996765494,145.60424983395956,4.889822429397386,0.3987047929505101,8.153768336320667,2.703254400000000,0.014048986149348,0.006714946746150791,0.059201034553595475,0.040435200000000004,31.819226156938715,0.037605342119503254,0.22099999999999997,0.029215581543192357,32.213398261901155
45,3e-05,2.44e-05,65000,2.409e-07,0.35,3.9038580592291883,5.3164525226760775,136.18457541270863,5.523159050532593,0.42481267187260485,7.6914799661914595,2.703254400000000,0.014048986149348,0.00982024622037359,0.07552435716063505,0.040435200000000004,41.197888322494,0.04278999299430817,0.22099999999999997,0.033090826765162375,41.62054894563448
46,3e-05,2.44e-05,65000,2.628e-07,0.2,2.137696406906327,3.6057890534274977,168.67638649614395,3.00151215302339,0.2844332154765419,9.476330628547862,2.703254400000000,0.014048986149348,0.0016002172595992287,0.023990359937762003,0.040435200000000004,12.353185787019001,0.025561291015941713,0.22099999999999997,0.01522174247561739,12.68099459770792
47,3e-05,2.44e-05,65000,2.628e-07,0.2375,2.5716367986700663,4.133065002047566,160.71729118921456,3.6310006445772087,0.3287756511850417,9.054684462148426,2.703254400000000,0.014048986149348,0.002801511302418692,0.03423305731351586,0.040435200000000004,17.87747510055839,0.03075008985641745,0.22099999999999997,0.01999899673711453,18.226693955767857
48,3e-05,2.44e-05,65000,2.628e-07,0.275,2.959796333109297,4.591492862623568,155.12867595859734,4.234143399833112,0.36578473082900054,8.638931096273637,2.703254400000000,0.014048986149348,0.004327489348824878,0.044730718918703664,0.040435200000000004,23.681574527734444,0.0353914686735211,0.22099999999999997,0.024681500869768093,24.05214090554526
49,3e-05,2.44e-05,65000,2.628e-07,0.3125,3.413322740152943,4.981961433091274,145.95635433138222,4.8664558765193116,0.3976107547900982,8.170437889071867,2.703254400000000,0.014048986149348,0.00661476299055361,0.058629560928739465,0.040435200000000004,31.495001019616833,0.0408144653331048,0.22099999999999997,0.02905791578044058,31.891552924649673
50,3e-05,2.44e-05,65000,2.628e-07,0.35,3.886518977979253,5.305480174044038,136.5098229059094,5.499733227543938,0.4239190678137348,7.707993283940572,2.703254400000000,0.014048986149348,0.009691923979286653,0.07489624271139356,0.040435200000000004,40.832738177591914,0.04647266202728911,0.22099999999999997,0.03295437885704995,41.258188585166934
