No,L,C,fsw,t_d,d_cycle,average_current,delta_current,delta_current_percentage,average_voltage,delta_voltage,delta_voltage_percentage,DCR,ESR,P_ON_H,P_ON_L,P_COSS,P_L_DCR,P_D,P_G,P_CAP_ESR,P_total
1,0.000030000000000,0.000024402139711,20000,1.752e-07,0.2,3.3455169310581065,10.353157580745021,309.4636133696256,2.52982226864813,2.6007162631451237,102.80233103232494,2.703254400000000,0.045655201341358,0.0033034159772648286,0.0593744918243153,0.0124416,30.256130365609962,0.008205883928499323,0.06799999999999999,0.4078069893807481,30.81526274672079
2,0.000030000000000,0.000024402139711,20000,1.752e-07,0.25,3.773441068043309,11.673598862502091,309.36216180408917,3.21311749803581,3.087318502244747,96.08483051528728,2.703254400000000,0.045655201341358,0.005337630919366236,0.07439997104701038,0.0124416,38.491254171617186,0.009255496251696627,0.06799999999999999,0.5184639301503323,39.179152799985594
3,0.000030000000000,0.000024402139711,20000,1.752e-07,0.3,4.66688950376983,12.6619323537401,271.31416639524076,3.753439087464268,3.491155529288246,93.01218024152847,2.703254400000000,0.045655201341358,0.009537426381801899,0.11242977640442135,0.0124416,58.87649599777682,0.011446946574846639,0.06799999999999999,0.6099707282999521,59.700322475437844
4,0.000030000000000,0.000024402139711,20000,1.752e-07,0.35,5.097541961225759,13.37485920966471,262.37859955641403,4.451543996676537,3.826585305834019,85.9608555748499,2.703254400000000,0.045655201341358,0.01349519233516335,0.13202043832499785,0.0124416,70.24388729479564,0.012503250922494541,0.06799999999999999,0.6805929632845229,71.16294073966282
5,0.000030000000000,0.000024402139711,20000,2.044e-07,0.2,3.3440764240950602,10.353157853730476,309.59692724523006,2.5302035186782357,2.600543840004174,102.78002622345113,2.703254400000000,0.045655201341358,0.0033010692350584096,0.059322874693996656,0.0124416,30.230080709209172,0.009569409095190424,0.06799999999999999,0.4078070108863376,30.790522673119757
6,0.000030000000000,0.000024402139711,20000,2.044e-07,0.25,3.771172078795623,11.673599704166556,309.5483170816932,3.213219290111055,3.08734756705097,96.08269116746979,2.703254400000000,0.045655201341358,0.005331382653911362,0.07431035489425976,0.0124416,38.44497811620335,0.010791586020681554,0.06799999999999999,0.5184640049126548,39.134317044684856
7,0.000030000000000,0.000024402139711,20000,2.044e-07,0.3,4.667613530206498,12.661932450029585,271.2720830053257,3.754081703193127,3.491468214011269,93.00458780749268,2.703254400000000,0.045655201341358,0.009542019287849413,0.11246303068940446,0.0124416,58.894765745219885,0.013356842878038913,0.06799999999999999,0.6099707375771722,59.72053997565235
8,0.000030000000000,0.000024402139711,20000,2.044e-07,0.35,5.097742621363984,13.37485926520744,262.3682727557709,4.4518842851620395,3.8260487992836714,85.94223376460494,2.703254400000000,0.045655201341358,0.013497286499706626,0.13202980056885066,0.0124416,70.24941757808223,0.014587700285295177,0.06799999999999999,0.6805929689372167,71.1705669343733
9,0.000030000000000,0.000024402139711,20000,2.336e-07,0.2,3.34264153885799,10.353158118058394,309.72983485377074,2.5305823517012977,2.6003557396388075,102.75720677063134,2.703254400000000,0.045655201341358,0.003298730805946775,0.05927148295492714,0.0124416,30.204143867504094,0.010931774888681172,0.06799999999999999,0.4078070317098932,30.76589448786354
10,0.000030000000000,0.000024402139711,20000,2.336e-07,0.25,3.768911226986981,11.673600524862536,309.7340271979524,3.213318247938756,3.0877674722515476,96.09279984116901,2.703254400000000,0.045655201341358,0.0053251561400198925,0.07422111814666775,0.0124416,38.39889570876701,0.012325847276738222,0.06799999999999999,0.5184640778124202,39.08967350814285
11,0.000030000000000,0.000024402139711,20000,2.336e-07,0.3,4.668335939536034,12.661932541914066,271.23010652854776,3.7547242038482556,3.4922027239534783,93.00823534187369,2.703254400000000,0.045655201341358,0.009546606760091553,0.11249621172834565,0.0124416,58.912997512012346,0.015267325856658643,0.06799999999999999,0.6099707464299828,59.74072000278742
12,0.000030000000000,0.000024402139711,20000,2.336e-07,0.35,5.097943462726323,13.374859317735243,262.35793738250914,4.452224341846395,3.8254439810375858,85.92208494711937,2.703254400000000,0.045655201341358,0.013499381125447027,0.13203917314981567,0.0124416,70.2549530739719,0.016672314300500167,0.06799999999999999,0.6805929742830753,71.17819851683075
