No,L,C,fsw,t_d,d_cycle,average_current,delta_current,delta_current_percentage,average_voltage,delta_voltage,delta_voltage_percentage,DCR,ESR,P_ON_H,P_ON_L,P_COSS,P_L_DCR,P_D,P_G,P_CAP_ESR,P_total
15,3e-05,0.001,200000,2.628e-07,0.2,1.6840705494541508,1.0119371969363629,60.08876512117362,2.4348906058674773,0.023318678618163613,0.9576889640122407,2.703254400000000,0.000111408460164,0.0008056507318808861,0.015076473515136425,0.124416,7.666682545017182,0.06196032365551712,0.6799999999999999,9.507012079808727e-06,8.548950499931797
16,3e-05,0.001,200000,2.628e-07,0.35,3.423690849438937,1.6829154589928823,49.15500648280416,4.912239053307538,0.0468129561031434,0.9529861147865557,2.703254400000000,0.000111408460164,0.0067176189814018026,0.05892367160077689,0.124416,31.686626354991624,0.1259644337325574,0.6799999999999999,2.629429464723717e-05,32.68267437360101
17,0.001997,2.44e-05,20000,1.752e-07,0.2,0.06925632886094313,0.1613151780575191,232.9248181511571,0.08500471305705132,0.04042718504114462,47.55875714092667,154.801714636800000,0.045659204985380,4.756732496963363e-08,2.681249156388295e-05,0.0124416,0.7424969948642501,0.0001698719234301213,0.06799999999999999,9.901421825785763e-05,0.823234341064827
18,0.001997,2.44e-05,20000,1.752e-07,0.35,0.11139934497515083,0.21541396973525417,193.3709482612355,0.150917393733384,0.05922710739571789,39.2447192007242,154.801714636800000,0.045659204985380,2.1849995939167935e-07,6.927645878160723e-05,0.0124416,1.921060494950054,0.00027324031335505,0.06799999999999999,0.00017656101938166792,2.0020213912415317
19,0.001997,2.44e-05,20000,2.628e-07,0.2,0.06853468722139862,0.16040284432710247,234.04621926547557,0.08424886670696419,0.040140574868544776,47.6452401527992,154.801714636800000,0.045659204985380,4.616700775981933e-08,2.6257051766435837e-05,0.0124416,0.7271041726272065,0.00025215282122496976,0.06799999999999999,9.78974161591969e-05,0.8079221260833649
20,0.001997,2.44e-05,20000,2.628e-07,0.35,0.11080272091709623,0.21502093819263554,194.0574531139145,0.1501574616570625,0.059075608640606916,39.34243958886764,154.801714636800000,0.045659204985380,2.1507729126518157e-07,6.853748329947353e-05,0.0124416,1.9005382616280067,0.00040766537079818044,0.06799999999999999,0.0001759173216329378,1.9816321968810284
21,0.001997,2.44e-05,200000,1.752e-07,0.2,0.05029185795446347,0.016526264584799714,32.8607159428537,0.07287159944988347,0.00042656267682812665,0.5853620341097217,154.801714636800000,0.004565920498538,2.1503069175069186e-08,1.4142414399291743e-05,0.124416,0.3915354839451403,0.0012335586919070799,0.6799999999999999,1.0391936930255922e-07,1.1971993104738852
22,0.001997,2.44e-05,200000,1.752e-07,0.35,0.09628952021658793,0.025860574296431765,26.857101622546796,0.13925073909767277,0.0006636872888171608,0.47661311754448893,154.801714636800000,0.004565920498538,1.5062683269538577e-07,5.1770734707132515e-05,0.124416,1.4352706772576003,0.0023617893518724687,0.6799999999999999,2.5446228909104086e-07,2.2421006424333014
23,0.001997,2.44e-05,200000,2.628e-07,0.2,0.04482021108512446,0.015083226017710033,33.652733114226805,0.06513181737512029,0.000390453743578531,0.5994823410649686,154.801714636800000,0.004565920498538,1.5264682698967074e-08,1.1234302718905669e-05,0.124416,0.3109736290519015,0.0016490252062438988,0.6799999999999999,8.656365331227671e-08,1.1170499903892004
24,0.001997,2.44e-05,200000,2.628e-07,0.35,0.0908477885825144,0.025048768099460564,27.572237574841456,0.1315053562654209,0.0006449034278203647,0.4904008826216465,154.801714636800000,0.004565920498538,1.2662485240475483e-07,4.609197101346135e-05,0.124416,1.2776281943109624,0.0033424718375278696,0.6799999999999999,2.3873706117422696e-07,2.085433123481417
25,0.001997,0.001,20000,1.752e-07,0.2,0.06983905434862356,0.16131304402608795,230.9782764538066,0.08302148311825276,0.003622821559320713,4.363715779638023,154.801714636800000,0.001114084601643,4.7242620284023686e-08,2.7266721048651945e-05,0.0124416,0.7550443588354552,0.00017130123250630387,0.06799999999999999,2.4158830050022253e-06,0.8356869899146354
26,0.001997,0.001,20000,1.752e-07,0.35,0.11130821478991178,0.21541740093270673,193.53234740067964,0.14650426549118944,0.006066773830060601,4.141021976200037,154.801714636800000,0.001114084601643,2.1176368896215518e-07,6.91695409174538e-05,0.0124416,1.917918735144875,0.00027301678923669564,0.06799999999999999,4.30822611583441e-06,1.998707041464834
27,0.001997,0.001,20000,2.628e-07,0.2,0.06910454765817983,0.16040071027629277,232.1131035683819,0.08228150610479412,0.003592714699433633,4.366369637009237,154.801714636800000,0.001114084601643,4.584186514485857e-08,2.6696613774288372e-05,0.0124416,0.7392460690326474,0.00025424945174397525,0.06799999999999999,2.3886333947287017e-06,0.8199710495734256
28,0.001997,0.001,20000,2.628e-07,0.35,0.1107066262409353,0.2150242344620155,194.22887478663614,0.14576353906065365,0.0060399833697838134,4.14368600591573,154.801714636800000,0.001114084601643,2.0842169606369624e-07,6.842493802837711e-05,0.0124416,1.8972431726120944,0.0004073118192656491,0.06799999999999999,4.292514253240431e-06,1.9781650103053376
29,0.001997,0.001,200000,1.752e-07,0.2,0.05031274895457495,0.016540737916206923,32.875838152156604,0.06976559571917275,0.0022512448276607727,3.226869640334904,154.801714636800000,0.000111408460164,2.0603651240275823e-08,1.4155083510009787e-05,0.124416,0.39186083548506817,0.0012340711063578145,0.6799999999999999,2.5400758559782763e-09,1.1975250848186632
30,0.001997,0.001,200000,1.752e-07,0.35,0.09632941990289705,0.02588813692293293,26.874590285116373,0.13320709111976978,0.004295397068005663,3.2246009066766312,154.801714636800000,0.000111408460164,1.4420888672456408e-07,5.182019109071591e-05,0.124416,1.4364603958179067,0.0023627680113782585,0.6799999999999999,6.222121959943621e-09,2.2432911344513844
31,0.001997,0.001,200000,2.628e-07,0.2,0.04483888350673527,0.015096168972665296,33.66758445356404,0.0623559353295618,0.002012348547845551,3.227196476502107,154.801714636800000,0.000111408460164,1.4626289585054325e-08,1.1244316365546171e-05,0.124416,0.31123279071637844,0.0016497122019798036,0.6799999999999999,2.1157795841439247e-09,1.1173097639767928
32,0.001997,0.001,200000,2.628e-07,0.35,0.09088546940240651,0.025074801346699177,27.58945022958228,0.12579726928298435,0.0040568174587879285,3.2248851520473054,154.801714636800000,0.000111408460164,1.2122910884209538e-07,4.6135714762734213e-05,0.124416,1.2786882544961127,0.00334385819025334,0.6799999999999999,5.837298841886592e-09,2.0864943754675362
