No,L,C,fsw,delta_current,delta_voltage,Pl_s1,Pl_s2,Pl_C,Pl_L_Cu
4599,0.0011705263157894736,0.00011052631578947368,190526.31578947368,0.03583081564454678,1.5592030083399229,3.4063661616952183,3.4063661616952183,0.011356414523226242,2.115251424225574
4600,0.0011705263157894736,0.00011052631578947368,200000.0,0.034915478177610954,1.5826499141569237,3.50085193104981,3.50085193104981,0.010825440794912112,2.116603659842197
4601,0.0011705263157894736,0.00011947368421052632,20000.0,0.19263836512690669,2.2503582935760376,1.7178614813347861,1.7178614813347861,0.09926347490520097,2.101788660733337
4602,0.0011705263157894736,0.00011947368421052632,29473.684210526313,0.13584130433241695,2.281668441100398,1.8094180408720493,1.8094180408720493,0.06721390507318577,2.095368092552511
4603,0.0011705263157894736,0.00011947368421052632,38947.368421052626,0.10723496400238813,2.304427380464623,1.904315547283157,1.904315547283157,0.050962381024086456,2.0986626647216062
4604,0.0011705263157894736,0.00011947368421052632,48421.05263157895,0.08929599793955563,2.3147889321247663,1.997874632063749,1.997874632063749,0.04101200027265363,2.099323346544351
4605,0.0011705263157894736,0.00011947368421052632,57894.73684210526,0.07771002035383769,2.3183757909560865,2.091723186846483,2.091723186846483,0.034327416887388974,2.100729736617487
4606,0.0011705263157894736,0.00011947368421052632,67368.42105263157,0.06899856598129826,2.321087184849518,2.184415272349252,2.184415272349252,0.029490249130482718,2.099878666907281
4607,0.0011705263157894736,0.00011947368421052632,76842.1052631579,0.0624210126144503,2.3397114978078686,2.277576711366538,2.277576711366538,0.025857418027878228,2.1000168228380502
4608,0.0011705263157894736,0.00011947368421052632,86315.7894736842,0.057626981615139954,2.3386169303292315,2.370329223029139,2.370329223029139,0.02301401672098592,2.0994583425740148
4609,0.0011705263157894736,0.00011947368421052632,95789.47368421052,0.05347560525034091,2.36156024350306,2.4634911355348077,2.4634911355348077,0.0207403759122673,2.0996523145104833
4610,0.0011705263157894736,0.00011947368421052632,105263.15789473684,0.050072344036454726,2.3562045661206095,2.556584832340299,2.556584832340299,0.01887486050080346,2.099733285118553
4611,0.0011705263157894736,0.00011947368421052632,114736.84210526315,0.047478746388955405,2.351244815702202,2.6497072110397575,2.6497072110397575,0.017317739821693594,2.0998670882926977
4612,0.0011705263157894736,0.00011947368421052632,124210.52631578947,0.04505734861420148,2.346624014278062,2.7424954282112055,2.7424954282112055,0.01599417955507499,2.099482220171671
4613,0.0011705263157894736,0.00011947368421052632,133684.2105263158,0.04319139492363558,2.342271479416167,2.8352810496328194,2.8352810496328194,0.01485835968804195,2.0991266116747602
4614,0.0011705263157894736,0.00011947368421052632,143157.89473684208,0.04137527251032988,2.301076249324658,2.9280019619696143,2.9280019619696143,0.013872404034907665,2.098700967265233
4615,0.0011705263157894736,0.00011947368421052632,152631.5789473684,0.03977167302255274,2.3355218778609945,3.0214268862352163,3.0214268862352163,0.013015067427553186,2.0992821969089834
4616,0.0011705263157894736,0.00011947368421052632,162105.26315789472,0.03853529411072392,2.3327886386109333,3.1149937105665537,3.1149937105665537,0.012258851381961977,2.1000245728302542
4617,0.0011705263157894736,0.00011947368421052632,171578.94736842104,0.03734643481723174,2.34061437846221,3.2080688810579936,3.2080688810579936,0.0115823555635828,2.100080437496861
4618,0.0011705263157894736,0.00011947368421052632,181052.63157894736,0.0361545186239088,2.321221504641599,3.3000382374691952,3.3000382374691952,0.010969285337224357,2.0987259548889328
4619,0.0011705263157894736,0.00011947368421052632,190526.31578947368,0.035275975093352493,2.3469528524558214,3.3939801267527145,3.3939801267527145,0.01042967184871754,2.0998897740153235
4620,0.0011705263157894736,0.00011947368421052632,200000.0,0.034357789480802356,2.3180979518004015,3.4859895745421916,3.4859895745421916,0.009929874323534182,2.098663587120014
4621,0.0011705263157894736,0.00012842105263157895,20000.0,0.19641163955163274,2.990467893167443,1.7107972731947154,1.7107972731947154,0.09159051027154301,2.084792428493221
4622,0.0011705263157894736,0.00012842105263157895,29473.684210526313,0.13964430175424314,3.0236129134309366,1.8056152275881225,1.8056152275881225,0.062268545579103794,2.0867516619120887
4623,0.0011705263157894736,0.00012842105263157895,38947.368421052626,0.11063197338221878,3.050742561334772,1.8987848300921681,1.8987848300921681,0.04713681075599049,2.0866186055139653
4624,0.0011705263157894736,0.00012842105263157895,48421.05263157895,0.09297469074588159,3.0612506440162077,1.9916819156812196,1.9916819156812196,0.0379184879807307,2.086445671636974
4625,0.0011705263157894736,0.00012842105263157895,57894.73684210526,0.08111016166566613,3.06774641237107,2.084198369866769,2.084198369866769,0.031706424586858094,2.08573629703425
4626,0.0011705263157894736,0.00012842105263157895,67368.42105263157,0.07255558775551055,3.070166567788896,2.1777144053055233,2.1777144053055233,0.027267554160756935,2.0871028731537207
4627,0.0011705263157894736,0.00012842105263157895,76842.1052631579,0.06730739011631302,3.083909772001824,2.2709566626758244,2.2709566626758244,0.023916248221999687,2.0879369193375457
4628,0.0011705263157894736,0.00012842105263157895,86315.7894736842,0.06214917969686862,3.0837938139135073,2.3642251230034566,2.3642251230034566,0.02130045638898923,2.088753416400991
4629,0.0011705263157894736,0.00012842105263157895,95789.47368421052,0.05801913447043376,3.107083463223018,2.4572284300002227,2.4572284300002227,0.019197373798544002,2.0890785462919235
