No,L,C,delta_current,delta_voltage,Pl_s1,Pl_s2Pl_C,Pl_L_Cu
1,3e-05,3e-05,20000.0,4.590348642657058,22.680866894047572,2.5727074420928684,2.5727074420928684,1.5819122871435367,2.3244217067618997
2,3e-05,3e-05,40000.0,3.0072737156896285,18.624827213420584,2.1216445494134852,2.1216445494134852,0.3296182553249615,0.8102688117032015
3,3e-05,3e-05,60000.0,1.970801367587557,18.374153517548702,2.3690788034535575,2.3690788034535575,0.1916824454767012,0.627383919102943
4,3e-05,3e-05,80000.0,1.4504929910701714,18.243136161916134,2.636982368346976,2.636982368346976,0.13992315541865402,0.5777732502237904
5,3e-05,3e-05,100000.0,1.1623796970951927,18.16653956711326,2.857791280738421,2.857791280738421,0.10855421582782238,0.5456048515985412
6,3e-05,3e-05,120000.0,0.9624479329490082,18.21571698913786,3.104513939197255,3.104513939197255,0.09031275279389654,0.5360570987744999
7,3e-05,3e-05,140000.0,0.8275623053526739,18.177115011905073,3.3234326871509836,3.3234326871509836,0.07637566213891037,0.5239146409082174
8,3e-05,3e-05,160000.0,0.7309183722697533,18.215148219469267,3.519955225148914,3.519955225148914,0.06536489269174711,0.5093576995650276
9,3e-05,3e-05,180000.0,0.6549253280646559,18.223048300099652,3.718127395064724,3.718127395064724,0.05708449191208448,0.4982961629957551
10,3e-05,3e-05,200000.0,0.5927606746574463,18.170678660733202,3.9228295135244275,3.9228295135244275,0.05077308693411397,0.4908771517544086
11,3e-05,4.888888888888889e-05,20000.0,4.7476518728032495,14.28435982666768,2.489763880362644,2.489763880362644,0.9362428328347989,2.2736519950033713
12,3e-05,4.888888888888889e-05,40000.0,2.528763517775705,11.802092717109295,2.5547725359235716,2.5547725359235716,0.26924665413611,1.0269699941352464
13,3e-05,4.888888888888889e-05,60000.0,2.044279413796182,11.706461389928494,2.315688161893532,2.315688161893532,0.11308667748585027,0.6105578678180258
14,3e-05,4.888888888888889e-05,80000.0,1.5304903321821637,11.632843876781475,2.5336624465966855,2.5336624465966855,0.07977832740415366,0.5424031425542409
15,3e-05,4.888888888888889e-05,100000.0,1.209334082661258,11.547143358398326,2.7832886728767616,2.7832886728767616,0.06336079816077268,0.5218445598016014
16,3e-05,4.888888888888889e-05,120000.0,1.0125034236903936,11.615192438471041,2.988225393414,2.988225393414,0.05149059347912485,0.5004483558570125
17,3e-05,4.888888888888889e-05,140000.0,0.8593690740890699,11.575758696796319,3.2382963673664076,3.2382963673664076,0.04455946761265402,0.49952025082250684
18,3e-05,4.888888888888889e-05,160000.0,0.7523352702529486,11.593395884624172,3.4574313692897736,3.4574313692897736,0.038727381514791145,0.4926687474426731
19,3e-05,4.888888888888889e-05,180000.0,0.6680417647584201,11.551434940530614,3.6824280682069683,3.6824280682069683,0.03437089125787041,0.48945579135196865
20,3e-05,4.888888888888889e-05,200000.0,0.5989746741228142,11.532245200182741,3.9188451194438088,3.9188451194438088,0.03109382175168703,0.49017421134666495
21,3e-05,6.777777777777778e-05,20000.0,4.820474658215482,10.463822901307688,2.4533093002384687,2.4533093002384687,0.6646507317620289,2.2520917593175747
22,3e-05,6.777777777777778e-05,40000.0,2.724383578230707,8.700403978888566,2.385384438675391,2.385384438675391,0.17425035760138108,0.9453193040656109
23,3e-05,6.777777777777778e-05,60000.0,2.0666073149349073,8.60213513173347,2.3058845548022506,2.3058845548022506,0.08097795688592192,0.60883370550624
24,3e-05,6.777777777777778e-05,80000.0,1.5575530159166222,8.506537628159807,2.5064568930957853,2.5064568930957853,0.05641872394422024,0.5339104045842968
25,3e-05,6.777777777777778e-05,100000.0,1.2464611514961335,8.499617379932031,2.718461571001227,2.718461571001227,0.04371220078370468,0.5011900647052504
26,3e-05,6.777777777777778e-05,120000.0,1.0319780770719305,8.49904234022827,2.9509802023709115,2.9509802023709115,0.0362560290964199,0.48954282464284543
27,3e-05,6.777777777777778e-05,140000.0,0.8821536373526742,8.51773305510203,3.174688919414603,3.174688919414603,0.030925954525567637,0.48158501989202046
28,3e-05,6.777777777777778e-05,160000.0,0.766843697049855,8.512528978229966,3.412905240757576,3.412905240757576,0.02723503967525622,0.4809029347148805
29,3e-05,6.777777777777778e-05,180000.0,0.678448522723674,8.475841686267474,3.647498448967612,3.647498448967612,0.024332000695338,0.4807550255210015
30,3e-05,6.777777777777778e-05,200000.0,0.6125111243243335,8.513159492966004,3.854222534684971,3.854222534684971,0.021704814236453075,0.4747705023135397
31,3e-05,8.666666666666667e-05,20000.0,10.874583726710256,8.143524875887694,1.0879548190955441,1.0879548190955441,0.29584959345679757,1.6372093027448331
32,3e-05,8.666666666666667e-05,40000.0,2.5908275756274035,6.891217755492882,2.516933963329208,2.516933963329208,0.14830284798521148,1.0139924309985933
33,3e-05,8.666666666666667e-05,60000.0,1.9543155386264666,6.696091827185821,2.448213226945759,2.448213226945759,0.07025200367352619,0.6672675377833842
34,3e-05,8.666666666666667e-05,80000.0,1.4274808671426136,6.652301033151831,2.7463934728657033,2.7463934728657033,0.05221855122769335,0.6237698244353128
35,3e-05,8.666666666666667e-05,100000.0,1.1559872049527689,6.6353266842015275,2.94381047276607,2.94381047276607,0.03975477242343068,0.5783018137427359
36,3e-05,8.666666666666667e-05,120000.0,1.0445976320484653,6.750217849262703,2.9279118898130356,2.9279118898130356,0.027929887194852225,0.48288568435813806
37,3e-05,8.666666666666667e-05,140000.0,0.8937121025583152,6.734777414536418,3.1471779448040955,3.1471779448040955,0.02378045188714102,0.47403486543813905
