L_scaled,C_scaled,fsw_scaled,delta_current,delta_voltage,Pl_s1,Pl_s2,Pl_C,Pl_L_Cu
0.0,0.3333333333333333,0.8888888888888888,0.6891417977510597,6.728132215285522,3.6064014374726696,3.6064014374726696,0.018609893204693,0.4705341477862166
0.0,0.3333333333333333,1.0,0.6223339371904764,6.69809070613374,3.8097420641886472,3.8097420641886472,0.0165902792486404,0.4643300294996499
0.0,0.4444444444441176,0.0,12.786269372280035,6.733239062622396,0.9256452787651364,0.9256452787651364,0.2304795835079485,1.5966919668432806
0.0,0.4444444444441176,0.11111111111111112,2.6229280962302752,5.710477100156705,2.492366225882607,2.492366225882607,0.119879524020709,1.003186925753082
0.0,0.4444444444441176,0.22222222222222227,1.8688784267019063,5.550239525251992,2.5679075011994863,2.5679075011994863,0.0627243214494227,0.7189504354802573
0.0,0.4444444444441176,0.33333333333333337,1.4258339212511992,5.507865731381176,2.7586425535284635,2.7586425535284635,0.0432298308914326,0.6291356549739241
0.0,0.4444444444441176,0.4444444444444445,1.1474072942955575,5.505702082383879,2.976222372576072,2.976222372576072,0.0333284250586174,0.5902303848863398
0.0,0.4444444444441176,0.5555555555555556,1.04258521479362,5.56168297302804,2.944378683143139,2.944378683143139,0.0231802398157799,0.4881758472345587
0.0,0.4444444444441176,0.6666666666666666,0.9006979943529394,5.55280142695419,3.134799292366897,3.134799292366897,0.0193762407670482,0.4707738419149815
0.0,0.4444444444441176,0.7777777777777778,0.7863104014437758,5.6305560642825725,3.35619732109828,3.35619732109828,0.0169241842405712,0.4661715930645316
0.0,0.4444444444441176,0.8888888888888888,0.6975742952319077,5.568916328956504,3.5776705014525945,3.5776705014525945,0.0150415235717809,0.4635009102538327
0.0,0.4444444444441176,1.0,0.6250746508423565,5.598827338342253,3.809364212446906,3.809364212446906,0.0136188298525635,0.464366054927303
0.0,0.555555555555294,0.0,6.271576586456208,5.755767005866308,1.8877193689466336,1.8877193689466336,0.2828015953234313,1.9424577599751984
0.0,0.555555555555294,0.11111111111111112,4.311656196016413,5.807777278017795,1.5190669735422029,1.5190669735422029,0.0509608504231614,0.6038103753389562
0.0,0.555555555555294,0.22222222222222227,1.8599721651217207,4.747649449946781,2.58623797806937,2.58623797806937,0.0538768690730882,0.7276880071785243
0.0,0.555555555555294,0.33333333333333337,1.404830573967235,4.720581874514298,2.8073051677020127,2.8073051677020127,0.0378798785866241,0.6487670855726642
0.0,0.555555555555294,0.4444444444444445,1.1765178754810144,4.707628594189248,2.911019413585789,2.911019413585789,0.0271027485444667,0.5675207350432386
0.0,0.555555555555294,0.5555555555555556,0.9814078701729144,4.701903024341767,3.13778609261234,3.13778609261234,0.0222242508039321,0.5491702293266947
0.0,0.555555555555294,0.6666666666666666,0.8986207052996653,4.823125258033137,3.15266330594613,3.15266330594613,0.0166174602229902,0.4760157285776358
0.0,0.555555555555294,0.7777777777777778,0.7892793151196129,4.772488551947824,3.3556131105943914,3.3556131105943914,0.0143504517661551,0.4661820717213469
0.0,0.555555555555294,0.8888888888888888,0.7007068886486418,4.795649126455427,3.5752951870338263,3.5752951870338263,0.0127418050892808,0.4630480306107768
0.0,0.555555555555294,1.0,0.631530865485309,4.757868175579857,3.7857344784372375,3.7857344784372375,0.0114108948201399,0.4589232238977642
0.0,0.6666666666664705,0.0,6.089225115588139,5.02214971326806,1.9449651492749267,1.9449651492749267,0.2516776040098564,1.971511014677312
0.0,0.6666666666664705,0.11111111111111112,4.446697671347217,5.085101354810076,1.4755016950212578,1.4755016950212578,0.042773582801237,0.5916994408834576
0.0,0.6666666666664705,0.22222222222222227,2.437583899936246,5.190569959619841,1.9778307186385584,1.9778307186385584,0.029598095060271,0.4939210327290548
0.0,0.6666666666664705,0.33333333333333337,1.4256822621352905,4.128113285364676,2.7734673387240965,2.7734673387240965,0.0321544698288038,0.6358961038659988
0.0,0.6666666666664705,0.4444444444444445,1.17192181504317,4.116183904625983,2.931026411359144,2.931026411359144,0.0238395497776855,0.5748845265117032
0.0,0.6666666666664705,0.5555555555555556,0.9920760296914024,4.112394355394902,3.114158252804561,3.114158252804561,0.0190160970544474,0.5418092806554935
0.0,0.6666666666664705,0.6666666666666666,0.8750278847358781,4.1097959470273215,3.249242532738805,3.249242532738805,0.0152986236270018,0.5039751306332864
0.0,0.6666666666664705,0.7777777777777778,0.7904577715227578,4.1994633067417455,3.3636318020290457,3.3636318020290457,0.0125175624886208,0.4684818261646304
0.0,0.6666666666664705,0.8888888888888888,0.705568040367139,4.181408193952463,3.565509344093352,3.565509344093352,0.0110032696529095,0.4607687406015864
0.0,0.6666666666664705,1.0,0.6338947819468136,4.188370863047307,3.7885304079916367,3.7885304079916367,0.0099215572420343,0.4597122278405535
0.0,0.7777777777776471,0.0,6.420655065041951,4.476078517839324,1.845321525075501,1.845321525075501,0.2130273634851848,1.9246026007878008
0.0,0.7777777777776471,0.11111111111111112,2.9558492944631287,5.282875321077937,2.2228204415863337,2.2228204415863337,0.0653374117639367,0.87643054125389
0.0,0.7777777777776471,0.22222222222222227,2.4619351148281887,4.753633695795948,1.9619126498045127,1.9619126498045127,0.0258089426058105,0.4892344435306711
0.0,0.7777777777776471,0.33333333333333337,1.6577418611719952,4.761259718899508,2.390487836023369,2.390487836023369,0.0216232612389667,0.4964919662934203
0.0,0.7777777777776471,0.4444444444444445,1.166831893888215,3.8641804356756153,2.951290385509931,2.951290385509931,0.0213416778747264,0.582342237510108
0.0,0.7777777777776471,0.5555555555555556,0.9928008902639226,3.821853932498658,3.1207347712159303,3.1207347712159303,0.0168704132338227,0.5441603870605921
0.0,0.7777777777776471,0.6666666666666666,0.8760003540460217,3.800985163612933,3.255858608281409,3.255858608281409,0.0135708501748416,0.5060970981180692
0.0,0.7777777777776471,0.7777777777777778,0.7643593225855041,3.8146726606956456,3.490482874856853,3.490482874856853,0.0118906450029888,0.5028618946152383
0.0,0.7777777777776471,0.8888888888888888,0.7067965000161279,3.78191586282146,3.5726913718500777,3.5726913718500777,0.0097605605908918,0.462691093840232
0.0,0.7777777777776471,1.0,0.6379515965264811,3.802646586347575,3.779659266972762,3.779659266972762,0.0087259038355926,0.4577522076653423
0.0,0.8888888888888233,0.0,6.6807930522741605,4.0307919834683705,1.7741464992400429,1.7741464992400429,0.1851001295460127,1.892915965818295
0.0,0.8888888888888233,0.11111111111111112,3.062740414136865,4.805836783784102,2.148365453849414,2.148365453849414,0.0556178560892848,0.8440993866565788
0.0,0.8888888888888233,0.22222222222222227,2.452300161000331,4.387812753375798,1.97354608365856,1.97354608365856,0.0233413680363663,0.4937557969148142
0.0,0.8888888888888233,0.33333333333333337,1.7167282669894328,4.40186867168028,2.314005256886703,2.314005256886703,0.0182620291134141,0.4715091073888215
0.0,0.8888888888888233,0.4444444444444445,1.3092534287973585,4.394284689692002,2.6378420819782207,2.6378420819782207,0.015456589552441,0.4774914551473404
0.0,0.8888888888888233,0.5555555555555556,1.095046702742983,4.3615298638206,2.838738429143117,2.838738429143117,0.012595538704384,0.4576625338455801
0.0,0.8888888888888233,0.6666666666666666,0.8739319868181296,3.668951511590018,3.2757645726375584,3.2757645726375584,0.0123004500935806,0.5121592243883721
0.0,0.8888888888888233,0.7777777777777778,0.7718112252554655,3.623010677874051,3.471177741915525,3.471177741915525,0.0105355155658946,0.4977672161834445
0.0,0.8888888888888233,0.8888888888888888,0.6774724650774278,3.62628265671407,3.744381949233349,3.744381949233349,0.0095874805272002,0.5065796694918975
0.0,0.8888888888888233,1.0,0.5982479247220298,3.661699335306279,4.050666396690468,4.050666396690468,0.0089597039071015,0.5236687253385877
0.0,1.0,0.0,6.642424032901359,3.666760376500181,1.785371709932179,1.785371709932179,0.1684203842194331,1.8996417585407823
0.0,1.0,0.11111111111111112,3.0925075559873294,4.393470587010676,2.1312251583606807,2.1312251583606807,0.0497721028832819,0.8378029083513193
0.0,1.0,0.22222222222222227,2.0560706598035257,4.520384952734888,2.359321359368972,2.359321359368972,0.0285478110304678,0.6356773758608539
0.0,1.0,0.33333333333333337,1.563105191227006,4.4804496571518175,2.549005294804581,2.549005294804581,0.0197184442113129,0.5528542849237755
0.0,1.0,0.4444444444444445,1.2935442328761817,4.17102768502218,2.679426215052448,2.679426215052448,0.0144150307050871,0.4911960525442285
0.0,1.0,0.5555555555555556,1.083366645739114,4.120606754177275,2.881352949566343,2.881352949566343,0.011736351306325,0.4705974054743707
0.0,1.0,0.6666666666666666,0.8907950568706485,4.08572130463795,3.2291499782848003,3.2291499782848003,0.0108325894087856,0.4988470955492021
0.0,1.0,0.7777777777777778,0.7821080150453178,4.05678850630743,3.4439252556345337,3.4439252556345337,0.0093944669784576,0.4906043068147624
0.0,1.0,0.8888888888888888,0.7012450060254372,4.0078263338179845,3.639083033481794,3.639083033481794,0.0082084997129479,0.4797471375881733
0.0,1.0,1.0,0.630538780502123,3.9337318799128265,3.869079293717604,3.869079293717604,0.0074115291337732,0.479304092014166
0.11111111111106596,0.0,0.0,0.7793664459122551,2.806727944492568,1.8323587576086928,1.8323587576086928,0.4593606393271586,1.01240331529988
0.11111111111106596,0.0,0.11111111111111112,0.3884418737497287,2.416986183026955,2.040554555407255,2.040554555407255,0.2256563022774935,0.9747427812335486
0.11111111111106596,0.0,0.22222222222222227,0.2578517298641398,2.3754192841150727,2.258132047463654,2.258132047463654,0.1510939934573178,0.9752505272544112
0.11111111111106596,0.0,0.33333333333333337,0.1931076327826998,2.3785491579851445,2.471465675195825,2.471465675195825,0.1135104359210997,0.9755836233272877
0.11111111111106596,0.0,0.4444444444444445,0.1544748799855762,2.382781865212157,2.6820416606486805,2.6820416606486805,0.0907875359742133,0.974760878078128
0.11111111111106596,0.0,0.5555555555555556,0.1285208595882686,2.3813873143019526,2.897304469114275,2.897304469114275,0.0758984778673936,0.9775523934209684
0.11111111111106596,0.0,0.6666666666666666,0.1102579245850553,2.386656829220857,3.1056169586998728,3.1056169586998728,0.0649493309616763,0.9757568977320146
0.11111111111106596,0.0,0.7777777777777778,0.0966053268392056,2.3840982064092406,3.3121262269023948,3.3121262269023948,0.0566897155718224,0.9732107972062154
0.11111111111106596,0.0,0.8888888888888888,0.0859618618061838,2.376970407924967,3.5191767142152,3.5191767142152,0.0502971555267867,0.971314491107202
0.11111111111106596,0.0,1.0,0.0774094543721127,2.366376328211964,3.727677334739921,3.727677334739921,0.0452284120891387,0.9704148276071032
0.11111111111106596,0.1111111111111111,0.0,0.7438513471318259,1.7795086354195078,1.920489788601928,1.920489788601928,0.3090361793243544,1.1073604801763026
0.11111111111106596,0.1111111111111111,0.11111111111111112,0.3886409133065003,1.5195492212056163,2.0435112134835083,2.0435112134835083,0.1388702275241428,0.9775819750802368
0.11111111111106596,0.1111111111111111,0.22222222222222227,0.254765265548746,1.4925886090740714,2.290905196509442,2.290905196509442,0.0954208452403392,1.0036327183435405
0.11111111111106596,0.1111111111111111,0.33333333333333337,0.1946727680363827,1.482169792719338,2.457939030016009,2.457939030016009,0.0688948246928298,0.9649825138296908
0.11111111111106596,0.1111111111111111,0.4444444444444445,0.1554243080361999,1.486203667542546,2.672999002920677,2.672999002920677,0.0553358385039009,0.9682227259163652
0.11111111111106596,0.1111111111111111,0.5555555555555556,0.1294782302195731,1.4822323022292851,2.8842244465391973,2.8842244465391973,0.0461547523154473,0.9687658136577628
0.11111111111106596,0.1111111111111111,0.6666666666666666,0.111059303031016,1.494732264586231,3.092585795812685,3.092585795812685,0.039521659259292,0.9675998154510138
0.11111111111106596,0.1111111111111111,0.7777777777777778,0.0970525818661355,1.4935594772774246,3.3073330564100747,3.3073330564100747,0.0346862946312274,0.9704030542305684
0.11111111111106596,0.1111111111111111,0.8888888888888888,0.0864056605020902,1.4898506460427376,3.512683569688672,3.512683569688672,0.0307504066988319,0.9677396670539904
0.11111111111106596,0.1111111111111111,1.0,0.0776429531127482,1.490235175321767,3.729256062632299,3.729256062632299,0.0277773063552616,0.9712399012662872
0.11111111111106596,0.22222222222222227,0.0,0.8349878855648108,1.3582315876841289,1.7156942426792938,1.7156942426792938,0.1788089947745104,0.8939114625643726
0.11111111111106596,0.22222222222222227,0.11111111111111112,0.391841799819961,1.1810492286556185,2.040249752993078,2.040249752993078,0.0998509889997805,0.97466435606616
0.11111111111106596,0.22222222222222227,0.22222222222222227,0.2576944081175019,1.1539446326705007,2.287293091199268,2.287293091199268,0.0686117995408349,1.0005948017803925
0.11111111111106596,0.22222222222222227,0.33333333333333337,0.1973466830549329,1.1504554538274512,2.456394731681024,2.456394731681024,0.0496322898857066,0.963854239611459
0.11111111111106596,0.22222222222222227,0.4444444444444445,0.1582612898937144,1.1545708628279003,2.667799170298642,2.667799170298642,0.0397593733047135,0.9645307687014152
0.11111111111106596,0.22222222222222227,0.5555555555555556,0.1322255498974073,1.1584070313315429,2.879169520669733,2.879169520669733,0.0331754316131852,0.9654308084751596
0.11111111111106596,0.22222222222222227,0.6666666666666666,0.1136772998026336,1.1503891346531074,3.089571099931016,3.089571099931016,0.0284519000043206,0.9657615755911712
0.11111111111106596,0.22222222222222227,0.7777777777777778,0.0990637222004724,1.1460501608655786,3.3232492503612736,3.3232492503612736,0.025260926036688,0.979797631860267
0.11111111111106596,0.22222222222222227,0.8888888888888888,0.0890088734014657,1.149129546467517,3.508406196639098,3.508406196639098,0.0221266506538109,0.9654209941461076
0.11111111111106596,0.22222222222222227,1.0,0.0800887696495257,1.1468820631775682,3.731136225530976,3.731136225530976,0.0200562934241178,0.9722507195524768
0.11111111111106596,0.3333333333333333,0.0,0.7740019374394135,1.258279710067438,1.8680150528383703,1.8680150528383703,0.1651204536326823,1.0514923975170904
0.11111111111106596,0.3333333333333333,0.11111111111111112,0.4052145757337104,1.2754938951764654,2.012663112344544,2.012663112344544,0.0760029234807964,0.9493171061356368
0.11111111111106596,0.3333333333333333,0.22222222222222227,0.265880547720726,1.108742766796064,2.284707598748234,2.284707598748234,0.053537000508169,0.99868860528589
0.11111111111106596,0.3333333333333333,0.33333333333333337,0.2035751637979871,1.1176662708852851,2.4787000026314776,2.4787000026314776,0.0395221166854461,0.9816418257838316
0.11111111111106596,0.3333333333333333,0.4444444444444445,0.165032486673544,1.126975959476448,2.689307766188551,2.689307766188551,0.0315968126053586,0.9803245652751198
0.11111111111106596,0.3333333333333333,0.5555555555555556,0.140435208195918,1.1091150537021262,2.877244620482455,2.877244620482455,0.0259102306161441,0.964319928212646
0.11111111111106596,0.3333333333333333,0.6666666666666666,0.1219991553810663,1.120898373742989,3.0845972127027945,3.0845972127027945,0.0221792923111686,0.9628116936404532
0.11111111111106596,0.3333333333333333,0.7777777777777778,0.1080048510247043,1.1238355137690503,3.2969163394728582,3.2969163394728582,0.0194436114544614,0.9644802830942644
0.11111111111106596,0.3333333333333333,0.8888888888888888,0.0972165011051894,1.124006072369185,3.5061128521253444,3.5061128521253444,0.0172815666965758,0.9642819968576488
0.11111111111106596,0.3333333333333333,1.0,0.0882373360243745,1.1125664476534174,3.729963859967033,3.729963859967033,0.0156751968911411,0.9717508314406432
0.11111111111106596,0.4444444444441176,0.0,0.8021479450115001,1.4991507093170853,1.8309480173238943,1.8309480173238943,0.1303586022036538,1.0137337860886293
0.11111111111106596,0.4444444444441176,0.11111111111111112,0.4098773223290977,1.6485387292890274,2.056029422343084,2.056029422343084,0.0651048520856242,0.990976720429
0.11111111111106596,0.4444444444441176,0.22222222222222227,0.2851030074550181,1.6255520765634974,2.23764451531881,2.23764451531881,0.0421687461187462,0.958808614764876
0.11111111111106596,0.4444444444441176,0.33333333333333337,0.2173333803059269,1.613486513488848,2.476780780266108,2.476780780266108,0.0323995761608079,0.9805936303140992
0.11111111111106596,0.4444444444441176,0.4444444444444445,0.1791603756923664,1.60899012740622,2.6823490386801403,2.6823490386801403,0.0258086827531034,0.9756521500444468
0.11111111111106596,0.4444444444441176,0.5555555555555556,0.1520078548901722,1.491240564341624,2.919789137573342,2.919789137573342,0.0219070458858669,0.9933283041693828
0.11111111111106596,0.4444444444441176,0.6666666666666666,0.1356254448108176,1.4253194000598193,3.090122980642569,3.090122980642569,0.0182756390406482,0.9665466777571308
0.11111111111106596,0.4444444444441176,0.7777777777777778,0.1218982020712506,1.4444108177616328,3.2965971165873214,3.2965971165873214,0.0159611381264051,0.9645499446137517
0.11111111111106596,0.4444444444441176,0.8888888888888888,0.1111018284960044,1.4371097733689462,3.506616456425193,3.506616456425193,0.01419315110008,0.9647913495455784
0.11111111111106596,0.4444444444441176,1.0,0.1020332860499403,1.4563353488975763,3.732515883881233,3.732515883881233,0.0128877751564733,0.9732937416692332
0.11111111111106596,0.555555555555294,0.0,0.8260826697776106,2.0044727130289464,1.8159807858560035,1.8159807858560035,0.1088113669474138,1.0003016159761084
0.11111111111106596,0.555555555555294,0.11111111111111112,0.4316825221994292,2.207835602490148,2.03395248325274,2.03395248325274,0.054049815845519,0.97127199608146
0.11111111111106596,0.555555555555294,0.22222222222222227,0.3025676745742777,2.249247524319271,2.2372122200450093,2.2372122200450093,0.035754348858251,0.9592524087634592
0.11111111111106596,0.555555555555294,0.33333333333333337,0.2367675224081181,2.2451643451137,2.453236255227772,2.453236255227772,0.0269624986614207,0.9627437314548178
0.11111111111106596,0.555555555555294,0.4444444444444445,0.1976969620033272,2.227726372265664,2.664295077837192,2.664295077837192,0.0215978614672341,0.9631216453584176
0.11111111111106596,0.555555555555294,0.5555555555555556,0.1719433211076906,2.206865179206364,2.870842676798476,2.870842676798476,0.0179644649020113,0.9608195608013076
0.11111111111106596,0.555555555555294,0.6666666666666666,0.1535335166612269,2.188938037939072,3.0774233073521864,3.0774233073521864,0.0153745619786019,0.9590314802698932
0.11111111111106596,0.555555555555294,0.7777777777777778,0.139827067763123,2.0622705407827286,3.2815911048300785,3.2815911048300785,0.0134155357825541,0.9561620113316632
0.11111111111106596,0.555555555555294,0.8888888888888888,0.1288338538544235,2.168710932564836,3.494542448021516,3.494542448021516,0.011956094843115,0.958498195795416
0.11111111111106596,0.555555555555294,1.0,0.1201918423802521,2.155549067712189,3.703038066440129,3.703038066440129,0.010759649046017,0.9583029953323556
0.11111111111106596,0.6666666666664705,0.0,0.8648752265152027,2.3797563156832275,1.810307804099048,1.810307804099048,0.0938957694299341,0.9992031831357144
0.11111111111106596,0.6666666666664705,0.11111111111111112,0.4718418679392467,2.3744853370409014,2.0305692125113097,2.0305692125113097,0.0467718651456907,0.9709258180669644
0.11111111111106596,0.6666666666664705,0.22222222222222227,0.3425568243605297,2.586231169002441,2.241426082928,2.241426082928,0.0311592891471939,0.9649237136126316
0.11111111111106596,0.6666666666664705,0.33333333333333337,0.2785319610693358,2.5873266880340404,2.4469587937552246,2.4469587937552246,0.0232898218001157,0.9595328070149932
0.11111111111106596,0.6666666666664705,0.4444444444444445,0.2398180463942753,2.57533995264284,2.6559724269269696,2.6559724269269696,0.0186347686507571,0.9585789827022492
0.11111111111106596,0.6666666666664705,0.5555555555555556,0.214080579886637,2.560975581318018,2.863921840797433,2.863921840797433,0.0155219919715732,0.9574855181028962
0.11111111111106596,0.6666666666664705,0.6666666666666666,0.1956470836917978,2.5443483171321746,3.072803228339504,3.072803228339504,0.0133084259327806,0.9573234983001434
0.11111111111106596,0.6666666666664705,0.7777777777777778,0.1817615395676524,2.5307550278137256,3.282650331680282,3.282650331680282,0.0116551146881455,0.9578528513949978
0.11111111111106596,0.6666666666664705,0.8888888888888888,0.1710488656731047,2.522366373127375,3.490878362929963,3.490878362929963,0.0103587347264557,0.9574969140931168
0.11111111111106596,0.6666666666664705,1.0,0.162543691528561,2.5130830425826742,3.697490970450649,3.697490970450649,0.009313750613106,0.9563863457463396
0.11111111111106596,0.7777777777776471,0.0,0.8831265232694728,2.9945447086664845,1.83624636166732,1.83624636166732,0.0853031581937523,1.0306147893299575
0.11111111111106596,0.7777777777776471,0.11111111111111112,0.496339282759834,3.1496615326584863,2.048343116935783,2.048343116935783,0.0420483438822055,0.9899147554881296
0.11111111111106596,0.7777777777776471,0.22222222222222227,0.366696453056889,3.244197260082196,2.266214062503696,2.266214062503696,0.0281419140261704,0.9877776538559466
0.11111111111106596,0.7777777777776471,0.33333333333333337,0.3019055690475109,3.275035018402512,2.483967729430813,2.483967729430813,0.0212042716692801,0.9898878423509888
0.11111111111106596,0.7777777777776471,0.4444444444444445,0.2641284192142119,3.2839006812246967,2.690430881265719,2.690430881265719,0.0168945787061636,0.9846128540168514
0.11111111111106596,0.7777777777776471,0.5555555555555556,0.2387765185827593,3.281631342823426,2.89961241750946,2.89961241750946,0.0140583767387832,0.9824100998062988
0.11111111111106596,0.7777777777776471,0.6666666666666666,0.2202615077310764,3.277428502640255,3.113239540066073,3.113239540066073,0.012070184863456,0.9835205996784264
0.11111111111106596,0.7777777777776471,0.7777777777777778,0.2064120663371922,3.2724310549011726,3.3270639124056656,3.3270639124056656,0.0105784578107699,0.9847297297009324
0.11111111111106596,0.7777777777776471,0.8888888888888888,0.1957769317404774,3.263761697753543,3.5383060242338824,3.5383060242338824,0.0094028969005952,0.9844328524432716
0.11111111111106596,0.7777777777776471,1.0,0.1875003396841135,3.1634973105161723,3.744912350582852,3.744912350582852,0.0084416636808233,0.981788164971578
0.11111111111106596,0.8888888888888233,0.0,0.886639845739247,4.300864519798742,1.852198071535632,1.852198071535632,0.0777105412393665,1.0491089047010664
0.11111111111106596,0.8888888888888233,0.11111111111111112,0.4996875901108532,4.485391609290498,2.085941785931183,2.085941785931183,0.0390505184146153,1.0268689118776255
0.11111111111106596,0.8888888888888233,0.22222222222222227,0.3737426869964874,4.5466031866322565,2.300837303248197,2.300837303248197,0.0259810621262725,1.018628550936837
0.11111111111106596,0.8888888888888233,0.33333333333333337,0.3107933490459468,4.5622496384265485,2.515532744370633,2.515532744370633,0.0194778820075311,1.0156629073050336
0.11111111111106596,0.8888888888888233,0.4444444444444445,0.272758578510091,4.563650026894947,2.7328569373783846,2.7328569373783846,0.0156131625361629,1.0163008883450582
0.11111111111106596,0.8888888888888233,0.5555555555555556,0.2473834276653864,4.560381331606413,2.950334349936296,2.950334349936296,0.0130362859230411,1.0174336145172889
0.11111111111106596,0.8888888888888233,0.6666666666666666,0.2295156696296618,4.552102784235391,3.164203385669033,3.164203385669033,0.0111680309440425,1.016335683003789
